Anio,Mes,Pais,Medio_Acceso_Predicho,Destino_Principal,Num_Turistas
2019,6,Corea del Sur,Aeropuerto,Cataluña,53660
2019,6,Corea del Sur,Carretera,Andalucía,9587
2019,6,Corea del Sur,Puerto,Comunidad de Madrid,708
2019,6,Corea del Sur,Tren,Cataluña,450
2019,6,Dinamarca,Aeropuerto,Canarias,96339
2019,6,Dinamarca,Carretera,Baleares,1775
2019,6,Dinamarca,Puerto,Canarias,394
2019,6,Dinamarca,Tren,Cataluña,99
2019,6,EE.UU.,Aeropuerto,Comunidad de Madrid,373217
2019,6,EE.UU.,Carretera,Comunidad de Madrid,14131
2019,6,EE.UU.,Puerto,Comunidad de Madrid,23690
2019,6,EE.UU.,Tren,Andalucía,4572
2019,6,Finlandia,Aeropuerto,Andalucía,62382
2019,6,Finlandia,Carretera,Comunidad Valenciana,760
2019,6,Finlandia,Puerto,Canarias,63
2019,6,Finlandia,Tren,Canarias,63
2019,6,Francia,Aeropuerto,País Vasco,309216
2019,6,Francia,Carretera,Baleares,589647
2019,6,Francia,Puerto,País Vasco,16714
2019,6,Francia,Tren,Cataluña,13000
2019,6,Irlanda,Aeropuerto,Cataluña,178128
2019,6,Irlanda,Carretera,Comunidad Valenciana,1814
2019,6,Irlanda,Puerto,Andalucía,1451
2019,6,Irlanda,Tren,Canarias,0
2019,6,Italia,Aeropuerto,Cataluña,349396
2019,6,Italia,Carretera,Cataluña,17753
2019,6,Italia,Puerto,Comunidad de Madrid,10199
2019,6,Italia,Tren,Cataluña,378
2019,6,Japón,Aeropuerto,Comunidad de Madrid,47699
2019,6,Japón,Carretera,Comunidad de Madrid,7395
2019,6,Japón,Puerto,Comunidad de Madrid,1129
2019,6,Japón,Tren,Cataluña,282
2019,6,Luxemburgo,Aeropuerto,Baleares,14231
2019,6,Luxemburgo,Carretera,Baleares,1713
2019,6,Luxemburgo,Puerto,Andalucía,16
2019,6,Luxemburgo,Tren,Canarias,48
2019,6,México,Aeropuerto,Comunidad de Madrid,46608
2019,6,México,Carretera,Comunidad de Madrid,697
2019,6,México,Puerto,Cataluña,2091
2019,6,México,Tren,Cataluña,398
2019,6,Noruega,Aeropuerto,Comunidad Valenciana,120270
2019,6,Noruega,Carretera,Comunidad Valenciana,2220
2019,6,Noruega,Puerto,Comunidad Valenciana,740
2019,6,Noruega,Tren,Canarias,123
2019,6,Países Bajos,Aeropuerto,Canarias,272833
2019,6,Países Bajos,Carretera,Cataluña,32838
2019,6,Países Bajos,Puerto,Comunidad Valenciana,921
2019,6,Países Bajos,Tren,Cataluña,307
2019,6,Polonia,Aeropuerto,Canarias,106345
2019,6,Polonia,Carretera,Comunidad Valenciana,7645
2019,6,Polonia,Puerto,Cataluña,114
2019,6,Polonia,Tren,Andalucía,0
2019,6,Portugal,Aeropuerto,Galicia,34799
2019,6,Portugal,Carretera,Comunidad de Madrid,165901
2019,6,Portugal,Puerto,Castilla y León,607
2019,6,Portugal,Tren,Andalucía,1012
2019,6,Reino Unido,Aeropuerto,Andalucía,1447925
2019,6,Reino Unido,Carretera,Baleares,37511
2019,6,Reino Unido,Puerto,Canarias,12004
2019,6,Reino Unido,Tren,Cataluña,1500
2019,6,República Checa,Aeropuerto,Andalucía,57080
2019,6,República Checa,Carretera,Baleares,1589
2019,6,República Checa,Puerto,Canarias,118
2019,6,República Checa,Tren,Canarias,59
2019,6,Rusia,Aeropuerto,Cataluña,161810
2019,6,Rusia,Carretera,Cataluña,1177
2019,6,Rusia,Puerto,Baleares,4878
2019,6,Rusia,Tren,Baleares,336
2019,6,Suecia,Aeropuerto,Baleares,198542
2019,6,Suecia,Carretera,Andalucía,4498
2019,6,Suecia,Puerto,Comunidad Valenciana,1022
2019,6,Suecia,Tren,Cataluña,409
2019,6,Suiza,Aeropuerto,Comunidad Valenciana,159452
2019,6,Suiza,Carretera,Andalucía,16868
2019,6,Suiza,Puerto,Canarias,533
2019,6,Suiza,Tren,Comunidad Valenciana,533
2019,7,Alemania,Aeropuerto,Baleares,1166013
2019,7,Alemania,Carretera,Canarias,56460
2019,7,Alemania,Puerto,Cataluña,3682
2019,7,Alemania,Tren,Cataluña,1227
2019,7,Argentina,Aeropuerto,Comunidad de Madrid,56621
2019,7,Argentina,Carretera,Comunidad de Madrid,2883
2019,7,Argentina,Puerto,Cataluña,1227
2019,7,Argentina,Tren,Comunidad de Madrid,613
2019,7,Austria,Aeropuerto,Canarias,97993
2019,7,Austria,Carretera,Baleares,2948
2019,7,Austria,Puerto,Baleares,610
2019,7,Austria,Tren,Canarias,102
2019,7,Brasil,Aeropuerto,Cataluña,41130
2019,7,Brasil,Carretera,Comunidad de Madrid,11293
2019,7,Brasil,Puerto,Comunidad de Madrid,1937
2019,7,Brasil,Tren,Comunidad de Madrid,996
2019,7,Bélgica,Aeropuerto,Andalucía,186574
2019,7,Bélgica,Carretera,Andalucía,25120
2019,7,Bélgica,Puerto,Baleares,2791
2019,7,Bélgica,Tren,Baleares,215
2019,7,Canadá,Aeropuerto,Cataluña,31965
2019,7,Canadá,Carretera,Comunidad de Madrid,2439
2019,7,Canadá,Puerto,Cataluña,1959
2019,7,Canadá,Tren,Baleares,591
2019,7,China,Aeropuerto,Cataluña,49934
2019,7,China,Carretera,Comunidad de Madrid,5344
2019,7,China,Puerto,Cataluña,1781
2019,7,China,Tren,Cataluña,402
2019,7,Corea del Sur,Aeropuerto,Comunidad de Madrid,35774
2019,7,Corea del Sur,Carretera,Cataluña,6391
2019,7,Corea del Sur,Puerto,Andalucía,472
2019,7,Corea del Sur,Tren,Comunidad de Madrid,300
2019,7,Dinamarca,Aeropuerto,Comunidad Valenciana,99864
2019,7,Dinamarca,Carretera,Cataluña,1840
2019,7,Dinamarca,Puerto,Canarias,409
2019,7,Dinamarca,Tren,Andalucía,102
2019,7,EE.UU.,Aeropuerto,Cataluña,382174
2019,7,EE.UU.,Carretera,Cataluña,14470
2019,7,EE.UU.,Puerto,Cataluña,24258
2019,7,EE.UU.,Tren,Cataluña,4681
2019,7,Finlandia,Aeropuerto,Comunidad Valenciana,62382
2019,7,Finlandia,Carretera,Canarias,760
2019,7,Finlandia,Puerto,Canarias,63
2019,7,Finlandia,Tren,Andalucía,63
2019,7,Francia,Aeropuerto,Comunidad Valenciana,309216
2019,7,Francia,Carretera,Cataluña,589647
2019,7,Francia,Puerto,Andalucía,16714
2019,7,Francia,Tren,Comunidad Valenciana,13000
2019,7,Irlanda,Aeropuerto,Canarias,178128
2019,7,Irlanda,Carretera,Canarias,1814
2019,7,Irlanda,Puerto,Canarias,1451
2019,7,Irlanda,Tren,Andalucía,0
2019,7,Italia,Aeropuerto,Andalucía,349396
2019,7,Italia,Carretera,Baleares,17753
2019,7,Italia,Puerto,Cataluña,10199
2019,7,Italia,Tren,Cataluña,378
2019,7,Japón,Aeropuerto,Cataluña,47699
2019,7,Japón,Carretera,Comunidad de Madrid,7395
2019,7,Japón,Puerto,Cataluña,1129
2019,7,Japón,Tren,Andalucía,282
2019,7,Luxemburgo,Aeropuerto,Cataluña,14231
2019,7,Luxemburgo,Carretera,Canarias,1713
2019,7,Luxemburgo,Puerto,Canarias,16
2019,7,Luxemburgo,Tren,Canarias,48
2019,7,México,Aeropuerto,Comunidad de Madrid,46608
2019,7,México,Carretera,Comunidad de Madrid,697
2019,7,México,Puerto,Cataluña,2091
2019,7,México,Tren,Comunidad de Madrid,398
2019,7,Noruega,Aeropuerto,Comunidad Valenciana,120270
2019,7,Noruega,Carretera,Canarias,2220
2019,7,Noruega,Puerto,Canarias,740
2019,7,Noruega,Tren,Cataluña,123
2019,7,Países Bajos,Aeropuerto,Cataluña,272833
2019,7,Países Bajos,Carretera,Baleares,32838
2019,7,Países Bajos,Puerto,Comunidad Valenciana,921
2019,7,Países Bajos,Tren,Comunidad Valenciana,307
2019,7,Polonia,Aeropuerto,Andalucía,106345
2019,7,Polonia,Carretera,Canarias,7645
2019,7,Polonia,Puerto,Comunidad Valenciana,114
2019,7,Polonia,Tren,Comunidad Valenciana,0
2019,7,Portugal,Aeropuerto,Comunidad de Madrid,34799
2019,7,Portugal,Carretera,Comunidad de Madrid,165901
2019,7,Portugal,Puerto,Extremadura,607
2019,7,Portugal,Tren,Andalucía,1012
2019,7,Reino Unido,Aeropuerto,Baleares,1447925
2019,7,Reino Unido,Carretera,Baleares,37511
2019,7,Reino Unido,Puerto,Comunidad Valenciana,12004
2019,7,Reino Unido,Tren,Cataluña,1500
2019,7,República Checa,Aeropuerto,Cataluña,69120
2019,7,República Checa,Carretera,Comunidad de Madrid,1924
2019,7,República Checa,Puerto,Baleares,143
2019,7,República Checa,Tren,Canarias,71
2019,7,Rusia,Aeropuerto,Baleares,166867
2019,7,Rusia,Carretera,Cataluña,1214
2019,7,Rusia,Puerto,Comunidad Valenciana,5030
2019,7,Rusia,Tren,Baleares,347
2019,7,Suecia,Aeropuerto,Canarias,212724
2019,7,Suecia,Carretera,Baleares,4820
2019,7,Suecia,Puerto,Canarias,1095
2019,7,Suecia,Tren,Comunidad Valenciana,438
2019,7,Suiza,Aeropuerto,Baleares,138300
2019,7,Suiza,Carretera,Andalucía,14631
2019,7,Suiza,Puerto,Comunidad Valenciana,462
2019,7,Suiza,Tren,Comunidad Valenciana,462
2019,8,Alemania,Aeropuerto,Baleares,1187213
2019,8,Alemania,Carretera,Baleares,57486
2019,8,Alemania,Puerto,Andalucía,3749
2019,8,Alemania,Tren,Baleares,1250
2019,8,Argentina,Aeropuerto,Comunidad de Madrid,78603
2019,8,Argentina,Carretera,Comunidad de Madrid,4003
2019,8,Argentina,Puerto,Cataluña,1703
2019,8,Argentina,Tren,Comunidad de Madrid,852
2019,8,Austria,Aeropuerto,Comunidad Valenciana,136036
2019,8,Austria,Carretera,Andalucía,4092
2019,8,Austria,Puerto,Andalucía,847
2019,8,Austria,Tren,Baleares,141
2019,8,Brasil,Aeropuerto,Cataluña,52461
2019,8,Brasil,Carretera,Comunidad de Madrid,14404
2019,8,Brasil,Puerto,Comunidad de Madrid,2471
2019,8,Brasil,Tren,Cataluña,1271
2019,8,Bélgica,Aeropuerto,Andalucía,333640
2019,8,Bélgica,Carretera,Andalucía,44920
2019,8,Bélgica,Puerto,Cataluña,4991
2019,8,Bélgica,Tren,Andalucía,384
2019,8,Canadá,Aeropuerto,Cataluña,29237
2019,8,Canadá,Carretera,Andalucía,2231
2019,8,Canadá,Puerto,Comunidad de Madrid,1791
2019,8,Canadá,Tren,Baleares,541
2019,8,China,Aeropuerto,Comunidad de Madrid,70029
2019,8,China,Carretera,Cataluña,7494
2019,8,China,Puerto,Cataluña,2498
2019,8,China,Tren,Andalucía,564
2019,8,Corea del Sur,Aeropuerto,Comunidad de Madrid,37878
2019,8,Corea del Sur,Carretera,Comunidad de Madrid,6767
2019,8,Corea del Sur,Puerto,Andalucía,500
2019,8,Corea del Sur,Tren,Cataluña,318
2019,8,Dinamarca,Aeropuerto,Comunidad Valenciana,158607
2019,8,Dinamarca,Carretera,Canarias,2922
2019,8,Dinamarca,Puerto,Cataluña,649
2019,8,Dinamarca,Tren,Canarias,162
2019,8,EE.UU.,Aeropuerto,Comunidad de Madrid,253787
2019,8,EE.UU.,Carretera,Comunidad de Madrid,9609
2019,8,EE.UU.,Puerto,Comunidad de Madrid,16109
2019,8,EE.UU.,Tren,Cataluña,3109
2019,8,Finlandia,Aeropuerto,Canarias,62382
2019,8,Finlandia,Carretera,Baleares,760
2019,8,Finlandia,Puerto,Canarias,63
2019,8,Finlandia,Tren,Canarias,63
2019,8,Francia,Aeropuerto,Cataluña,309216
2019,8,Francia,Carretera,Cataluña,589647
2019,8,Francia,Puerto,Cataluña,16714
2019,8,Francia,Tren,Cataluña,13000
2019,8,Irlanda,Aeropuerto,Comunidad Valenciana,178128
2019,8,Irlanda,Carretera,Baleares,1814
2019,8,Irlanda,Puerto,Andalucía,1451
2019,8,Irlanda,Tren,Andalucía,0
2019,8,Italia,Aeropuerto,Baleares,349396
2019,8,Italia,Carretera,Comunidad de Madrid,17753
2019,8,Italia,Puerto,Cataluña,10199
2019,8,Italia,Tren,Baleares,378
2019,8,Japón,Aeropuerto,Comunidad de Madrid,47699
2019,8,Japón,Carretera,Cataluña,7395
2019,8,Japón,Puerto,Andalucía,1129
2019,8,Japón,Tren,Cataluña,282
2019,8,Luxemburgo,Aeropuerto,Cataluña,14231
2019,8,Luxemburgo,Carretera,Cataluña,1713
2019,8,Luxemburgo,Puerto,Cataluña,16
2019,8,Luxemburgo,Tren,Cataluña,48
2019,8,México,Aeropuerto,Andalucía,46608
2019,8,México,Carretera,Comunidad de Madrid,697
2019,8,México,Puerto,Cataluña,2091
2019,8,México,Tren,Comunidad de Madrid,398
2019,8,Noruega,Aeropuerto,Cataluña,120270
2019,8,Noruega,Carretera,Canarias,2220
2019,8,Noruega,Puerto,Andalucía,740
2019,8,Noruega,Tren,Andalucía,123
2019,8,Países Bajos,Aeropuerto,Canarias,272833
2019,8,Países Bajos,Carretera,Andalucía,32838
2019,8,Países Bajos,Puerto,Andalucía,921
2019,8,Países Bajos,Tren,Cataluña,307
2019,8,Polonia,Aeropuerto,Canarias,106345
2019,8,Polonia,Carretera,Comunidad Valenciana,7645
2019,8,Polonia,Puerto,Canarias,114
2019,8,Polonia,Tren,Cataluña,0
2019,8,Portugal,Aeropuerto,Comunidad de Madrid,34799
2019,8,Portugal,Carretera,Castilla y León,165901
2019,8,Portugal,Puerto,Galicia,607
2019,8,Portugal,Tren,Castilla y León,1012
2019,8,Reino Unido,Aeropuerto,Andalucía,1447925
2019,8,Reino Unido,Carretera,Canarias,37511
2019,8,Reino Unido,Puerto,Andalucía,12004
2019,8,Reino Unido,Tren,Cataluña,1500
2019,8,República Checa,Aeropuerto,Cataluña,65999
2019,8,República Checa,Carretera,Cataluña,1837
2019,8,República Checa,Puerto,Cataluña,136
2019,8,República Checa,Tren,Cataluña,68
2019,8,Rusia,Aeropuerto,Comunidad de Madrid,158018
2019,8,Rusia,Carretera,Baleares,1150
2019,8,Rusia,Puerto,Comunidad Valenciana,4764
2019,8,Rusia,Tren,Baleares,329
2019,8,Suecia,Aeropuerto,Baleares,226906
2019,8,Suecia,Carretera,Baleares,5141
2019,8,Suecia,Puerto,Baleares,1168
2019,8,Suecia,Tren,Cataluña,467
2019,8,Suiza,Aeropuerto,Baleares,203382
2019,8,Suiza,Carretera,Andalucía,21516
2019,8,Suiza,Puerto,Baleares,679
2019,8,Suiza,Tren,Comunidad Valenciana,679
2019,9,Alemania,Aeropuerto,Baleares,1144813
2019,9,Alemania,Carretera,Baleares,55433
2019,9,Alemania,Puerto,Baleares,3615
2019,9,Alemania,Tren,Comunidad Valenciana,1205
2019,9,Argentina,Aeropuerto,Comunidad de Madrid,81267
2019,9,Argentina,Carretera,Cataluña,4138
2019,9,Argentina,Puerto,Andalucía,1761
2019,9,Argentina,Tren,Baleares,880
2019,9,Austria,Aeropuerto,Canarias,140648
2019,9,Austria,Carretera,Andalucía,4231
2019,9,Austria,Puerto,Andalucía,875
2019,9,Austria,Tren,Canarias,146
2019,9,Brasil,Aeropuerto,Comunidad de Madrid,30217
2019,9,Brasil,Carretera,Cataluña,8296
2019,9,Brasil,Puerto,Comunidad de Madrid,1423
2019,9,Brasil,Tren,Cataluña,732
2019,9,Bélgica,Aeropuerto,Comunidad Valenciana,259010
2019,9,Bélgica,Carretera,Canarias,34872
2019,9,Bélgica,Puerto,Comunidad Valenciana,3875
2019,9,Bélgica,Tren,Cataluña,298
2019,9,Canadá,Aeropuerto,Baleares,39762
2019,9,Canadá,Carretera,Cataluña,3034
2019,9,Canadá,Puerto,Cataluña,2436
2019,9,Canadá,Tren,Cataluña,735
2019,9,China,Aeropuerto,Cataluña,68203
2019,9,China,Carretera,Cataluña,7299
2019,9,China,Puerto,Cataluña,2433
2019,9,China,Tren,Cataluña,549
2019,9,Corea del Sur,Aeropuerto,Cataluña,39457
2019,9,Corea del Sur,Carretera,Cataluña,7049
2019,9,Corea del Sur,Puerto,Cataluña,520
2019,9,Corea del Sur,Tren,Comunidad de Madrid,331
2019,9,Dinamarca,Aeropuerto,Canarias,119837
2019,9,Dinamarca,Carretera,Canarias,2208
2019,9,Dinamarca,Puerto,Baleares,491
2019,9,Dinamarca,Tren,Cataluña,123
2019,9,EE.UU.,Aeropuerto,Comunidad de Madrid,334402
2019,9,EE.UU.,Carretera,Cataluña,12661
2019,9,EE.UU.,Puerto,Cataluña,21226
2019,9,EE.UU.,Tren,Cataluña,4096
2019,9,Finlandia,Aeropuerto,Canarias,62382
2019,9,Finlandia,Carretera,Andalucía,760
2019,9,Finlandia,Puerto,Andalucía,63
2019,9,Finlandia,Tren,Canarias,63
2019,9,Francia,Aeropuerto,País Vasco,309216
2019,9,Francia,Carretera,Cataluña,589647
2019,9,Francia,Puerto,Cataluña,16714
2019,9,Francia,Tren,Comunidad Valenciana,13000
2019,9,Irlanda,Aeropuerto,Canarias,178128
2019,9,Irlanda,Carretera,Canarias,1814
2019,9,Irlanda,Puerto,Cataluña,1451
2019,9,Irlanda,Tren,Cataluña,0
2019,9,Italia,Aeropuerto,Cataluña,349396
2019,9,Italia,Carretera,Cataluña,17753
2019,9,Italia,Puerto,Baleares,10199
2019,9,Italia,Tren,Comunidad Valenciana,378
2019,9,Japón,Aeropuerto,Comunidad de Madrid,47699
2019,9,Japón,Carretera,Cataluña,7395
2019,9,Japón,Puerto,Cataluña,1129
2019,9,Japón,Tren,Andalucía,282
2019,9,Luxemburgo,Aeropuerto,Canarias,14231
2019,9,Luxemburgo,Carretera,Baleares,1713
2019,9,Luxemburgo,Puerto,Canarias,16
2019,9,Luxemburgo,Tren,Comunidad de Madrid,48
2019,9,México,Aeropuerto,Comunidad de Madrid,46608
2019,9,México,Carretera,Comunidad de Madrid,697
2019,9,México,Puerto,Cataluña,2091
2019,9,México,Tren,Comunidad de Madrid,398
2019,9,Noruega,Aeropuerto,Comunidad Valenciana,120270
2019,9,Noruega,Carretera,Comunidad Valenciana,2220
2019,9,Noruega,Puerto,Canarias,740
2019,9,Noruega,Tren,Canarias,123
2019,9,Países Bajos,Aeropuerto,Andalucía,272833
2019,9,Países Bajos,Carretera,Cataluña,32838
2019,9,Países Bajos,Puerto,Andalucía,921
2019,9,Países Bajos,Tren,Andalucía,307
2019,9,Polonia,Aeropuerto,Cataluña,106345
2019,9,Polonia,Carretera,Canarias,7645
2019,9,Polonia,Puerto,Canarias,114
2019,9,Polonia,Tren,Comunidad Valenciana,0
2019,9,Portugal,Aeropuerto,Andalucía,34799
2019,9,Portugal,Carretera,Galicia,165901
2019,9,Portugal,Puerto,Andalucía,607
2019,9,Portugal,Tren,Galicia,1012
2019,9,Reino Unido,Aeropuerto,Canarias,1447925
2019,9,Reino Unido,Carretera,Canarias,37511
2019,9,Reino Unido,Puerto,Baleares,12004
2019,9,Reino Unido,Tren,Baleares,1500
2019,9,República Checa,Aeropuerto,Comunidad de Madrid,43701
2019,9,República Checa,Carretera,Cataluña,1216
2019,9,República Checa,Puerto,Cataluña,90
2019,9,República Checa,Tren,Canarias,45
2019,9,Rusia,Aeropuerto,Baleares,149169
2019,9,Rusia,Carretera,Cataluña,1085
2019,9,Rusia,Puerto,Comunidad de Madrid,4497
2019,9,Rusia,Tren,Baleares,310
2019,9,Suecia,Aeropuerto,Canarias,186387
2019,9,Suecia,Carretera,Canarias,4223
2019,9,Suecia,Puerto,Comunidad Valenciana,960
2019,9,Suecia,Tren,Canarias,384
2019,9,Suiza,Aeropuerto,Baleares,175722
2019,9,Suiza,Carretera,Baleares,18590
2019,9,Suiza,Puerto,Baleares,587
2019,9,Suiza,Tren,Cataluña,587
2019,10,Alemania,Aeropuerto,Andalucía,996411
2019,10,Alemania,Carretera,Baleares,48247
2019,10,Alemania,Puerto,Baleares,3147
2019,10,Alemania,Tren,Cataluña,1049
2019,10,Argentina,Aeropuerto,Comunidad de Madrid,63282
2019,10,Argentina,Carretera,Comunidad de Madrid,3222
2019,10,Argentina,Puerto,Comunidad de Madrid,1371
2019,10,Argentina,Tren,Comunidad de Madrid,686
2019,10,Austria,Aeropuerto,Baleares,109521
2019,10,Austria,Carretera,Baleares,3295
2019,10,Austria,Puerto,Cataluña,682
2019,10,Austria,Tren,Andalucía,114
2019,10,Brasil,Aeropuerto,Comunidad de Madrid,21823
2019,10,Brasil,Carretera,Cataluña,5992
2019,10,Brasil,Puerto,Comunidad de Madrid,1028
2019,10,Brasil,Tren,Cataluña,529
2019,10,Bélgica,Aeropuerto,Comunidad Valenciana,186574
2019,10,Bélgica,Carretera,Comunidad Valenciana,25120
2019,10,Bélgica,Puerto,Canarias,2791
2019,10,Bélgica,Tren,Comunidad Valenciana,215
2019,10,Canadá,Aeropuerto,Cataluña,38203
2019,10,Canadá,Carretera,Cataluña,2915
2019,10,Canadá,Puerto,Cataluña,2341
2019,10,Canadá,Tren,Cataluña,707
2019,10,China,Aeropuerto,Comunidad de Madrid,59677
2019,10,China,Carretera,Comunidad de Madrid,6387
2019,10,China,Puerto,Cataluña,2129
2019,10,China,Tren,Andalucía,481
2019,10,Corea del Sur,Aeropuerto,Cataluña,37878
2019,10,Corea del Sur,Carretera,Cataluña,6767
2019,10,Corea del Sur,Puerto,Andalucía,500
2019,10,Corea del Sur,Tren,Comunidad de Madrid,318
2019,10,Dinamarca,Aeropuerto,Cataluña,135110
2019,10,Dinamarca,Carretera,Baleares,2489
2019,10,Dinamarca,Puerto,Canarias,553
2019,10,Dinamarca,Tren,Andalucía,138
2019,10,EE.UU.,Aeropuerto,Cataluña,274687
2019,10,EE.UU.,Carretera,Cataluña,10400
2019,10,EE.UU.,Puerto,Comunidad de Madrid,17436
2019,10,EE.UU.,Tren,Andalucía,3365
2019,10,Finlandia,Aeropuerto,Canarias,62382
2019,10,Finlandia,Carretera,Andalucía,760
2019,10,Finlandia,Puerto,Cataluña,63
2019,10,Finlandia,Tren,Andalucía,63
2019,10,Francia,Aeropuerto,Cataluña,309216
2019,10,Francia,Carretera,Comunidad Valenciana,589647
2019,10,Francia,Puerto,Comunidad Valenciana,16714
2019,10,Francia,Tren,Comunidad Valenciana,13000
2019,10,Irlanda,Aeropuerto,Andalucía,178128
2019,10,Irlanda,Carretera,Baleares,1814
2019,10,Irlanda,Puerto,Comunidad Valenciana,1451
2019,10,Irlanda,Tren,Andalucía,0
2019,10,Italia,Aeropuerto,Comunidad de Madrid,349396
2019,10,Italia,Carretera,Comunidad Valenciana,17753
2019,10,Italia,Puerto,Andalucía,10199
2019,10,Italia,Tren,Andalucía,378
2019,10,Japón,Aeropuerto,Cataluña,47699
2019,10,Japón,Carretera,Andalucía,7395
2019,10,Japón,Puerto,Cataluña,1129
2019,10,Japón,Tren,Cataluña,282
2019,10,Luxemburgo,Aeropuerto,Comunidad de Madrid,14231
2019,10,Luxemburgo,Carretera,Andalucía,1713
2019,10,Luxemburgo,Puerto,Cataluña,16
2019,10,Luxemburgo,Tren,Canarias,48
2019,10,México,Aeropuerto,Comunidad de Madrid,46608
2019,10,México,Carretera,Cataluña,697
2019,10,México,Puerto,Comunidad de Madrid,2091
2019,10,México,Tren,Cataluña,398
2019,10,Noruega,Aeropuerto,Comunidad Valenciana,120270
2019,10,Noruega,Carretera,Cataluña,2220
2019,10,Noruega,Puerto,Baleares,740
2019,10,Noruega,Tren,Andalucía,123
2019,10,Países Bajos,Aeropuerto,Cataluña,272833
2019,10,Países Bajos,Carretera,Comunidad Valenciana,32838
2019,10,Países Bajos,Puerto,Comunidad Valenciana,921
2019,10,Países Bajos,Tren,Canarias,307
2019,10,Polonia,Aeropuerto,Canarias,106345
2019,10,Polonia,Carretera,Andalucía,7645
2019,10,Polonia,Puerto,Canarias,114
2019,10,Polonia,Tren,Andalucía,0
2019,10,Portugal,Aeropuerto,Galicia,34799
2019,10,Portugal,Carretera,Comunidad de Madrid,165901
2019,10,Portugal,Puerto,Extremadura,607
2019,10,Portugal,Tren,Andalucía,1012
2019,10,Reino Unido,Aeropuerto,Cataluña,1447925
2019,10,Reino Unido,Carretera,Andalucía,37511
2019,10,Reino Unido,Puerto,Canarias,12004
2019,10,Reino Unido,Tren,Andalucía,1500
2019,10,República Checa,Aeropuerto,Cataluña,28986
2019,10,República Checa,Carretera,Comunidad de Madrid,807
2019,10,República Checa,Puerto,Canarias,60
2019,10,República Checa,Tren,Baleares,30
2019,10,Rusia,Aeropuerto,Cataluña,107453
2019,10,Rusia,Carretera,Cataluña,782
2019,10,Rusia,Puerto,Cataluña,3239
2019,10,Rusia,Tren,Cataluña,223
2019,10,Suecia,Aeropuerto,Canarias,172205
2019,10,Suecia,Carretera,Andalucía,3902
2019,10,Suecia,Puerto,Canarias,887
2019,10,Suecia,Tren,Andalucía,355
2019,10,Suiza,Aeropuerto,Baleares,170841
2019,10,Suiza,Carretera,Cataluña,18073
2019,10,Suiza,Puerto,Baleares,571
2019,10,Suiza,Tren,Andalucía,571
2019,11,Alemania,Aeropuerto,Baleares,720808
2019,11,Alemania,Carretera,Comunidad Valenciana,34902
2019,11,Alemania,Puerto,Comunidad Valenciana,2276
2019,11,Alemania,Tren,Canarias,759
2019,11,Argentina,Aeropuerto,Cataluña,45296
