Anio,Mes,Pais,Medio_Acceso,Total_Turistas
2020,2,Suecia,Aeropuerto,87042
2023,1,Suiza,Aeropuerto,86695
2023,3,Suiza,Aeropuerto,86695
2023,12,Suiza,Aeropuerto,86695
2023,2,Suiza,Aeropuerto,86695
2019,4,Austria,Aeropuerto,86464
2021,9,Dinamarca,Aeropuerto,86399
2023,5,Dinamarca,Aeropuerto,86128
2019,1,Suiza,Aeropuerto,84607
2019,3,Dinamarca,Aeropuerto,84591
2019,11,Dinamarca,Aeropuerto,84591
2023,8,República Checa,Aeropuerto,84499
2022,6,Dinamarca,Aeropuerto,83966
2022,4,Dinamarca,Aeropuerto,83966
2022,3,Suecia,Aeropuerto,83617
2019,6,Argentina,Aeropuerto,83266
2023,6,Dinamarca,Aeropuerto,82682
2023,1,Dinamarca,Aeropuerto,82682
2020,12,Francia,Aeropuerto,82582
2020,10,Francia,Aeropuerto,82582
2020,5,Francia,Aeropuerto,82582
2020,3,Francia,Aeropuerto,82582
2020,2,Francia,Aeropuerto,82582
2020,9,Francia,Aeropuerto,82582
2020,4,Francia,Aeropuerto,82582
2020,6,Francia,Aeropuerto,82582
2020,11,Francia,Aeropuerto,82582
2020,8,Francia,Aeropuerto,82582
2020,1,Francia,Aeropuerto,82582
2020,7,Francia,Aeropuerto,82582
2023,12,Suecia,Aeropuerto,81893
2023,6,República Checa,Aeropuerto,81482
2019,9,Argentina,Aeropuerto,81267
2023,6,Canadá,Aeropuerto,80474
2022,4,Suiza,Aeropuerto,79270
2019,8,Argentina,Aeropuerto,78603
2019,11,Austria,Aeropuerto,78393
2019,11,Rusia,Aeropuerto,78377
2019,4,Rusia,Aeropuerto,78377
2021,9,Portugal,Carretera,78352
2021,1,Portugal,Carretera,78352
2021,2,Portugal,Carretera,78352
2021,4,Portugal,Carretera,78352
2021,5,Portugal,Carretera,78352
2021,10,Portugal,Carretera,78352
2021,8,Portugal,Carretera,78352
2021,12,Portugal,Carretera,78352
2021,7,Portugal,Carretera,78352
2021,6,Portugal,Carretera,78352
2021,11,Portugal,Carretera,78352
2021,3,Portugal,Carretera,78352
2023,11,Dinamarca,Aeropuerto,78089
2023,2,Dinamarca,Aeropuerto,78089
2020,11,Alemania,Aeropuerto,76920
2020,7,Alemania,Aeropuerto,76920
2022,3,Dinamarca,Aeropuerto,76129
2023,6,México,Aeropuerto,76086
2023,4,México,Aeropuerto,76086
2023,8,México,Aeropuerto,76086
2023,5,México,Aeropuerto,76086
2023,7,México,Aeropuerto,76086
2023,2,México,Aeropuerto,76086
2023,9,México,Aeropuerto,76086
2023,1,México,Aeropuerto,76086
2023,3,México,Aeropuerto,76086
2023,12,México,Aeropuerto,76086
2023,11,México,Aeropuerto,76086
2023,10,México,Aeropuerto,76086
2021,8,Dinamarca,Aeropuerto,76056
2022,4,Austria,Aeropuerto,75751
2022,10,Austria,Aeropuerto,75751
2021,8,Suecia,Aeropuerto,75725
2019,1,Austria,Aeropuerto,74936
2022,7,República Checa,Aeropuerto,73764
2023,12,Dinamarca,Aeropuerto,73496
2019,3,Rusia,Aeropuerto,73321
2022,12,Dinamarca,Aeropuerto,72771
2023,10,Corea del Sur,Aeropuerto,72499
2022,3,Suiza,Aeropuerto,72064
2019,6,China,Aeropuerto,71856
2019,3,Austria,Aeropuerto,71477
2023,8,Alemania,Carretera,71213
2020,8,Italia,Aeropuerto,71027
2020,7,Italia,Aeropuerto,71027
2020,5,Italia,Aeropuerto,71027
2020,1,Italia,Aeropuerto,71027
2020,9,Italia,Aeropuerto,71027
2020,2,Italia,Aeropuerto,71027
2020,10,Italia,Aeropuerto,71027
2020,12,Italia,Aeropuerto,71027
2020,11,Italia,Aeropuerto,71027
2020,4,Italia,Aeropuerto,71027
2020,6,Italia,Aeropuerto,71027
2020,3,Italia,Aeropuerto,71027
2022,8,República Checa,Aeropuerto,70773
2019,8,China,Aeropuerto,70029
2022,2,EE.UU.,Aeropuerto,69891
2022,12,Suecia,Aeropuerto,69680
2022,2,Suecia,Aeropuerto,69680
2023,5,República Checa,Aeropuerto,69410
2019,7,República Checa,Aeropuerto,69120
2023,7,Alemania,Carretera,68246
2019,9,China,Aeropuerto,68203
2021,9,Austria,Aeropuerto,68156
2021,11,Dinamarca,Aeropuerto,68145
2019,2,Dinamarca,Aeropuerto,68143
2020,3,EE.UU.,Aeropuerto,68018
2020,1,Dinamarca,Aeropuerto,67885
2021,12,Polonia,Aeropuerto,67066
2021,3,Polonia,Aeropuerto,67066
2021,11,Polonia,Aeropuerto,67066
2021,2,Polonia,Aeropuerto,67066
2021,10,Polonia,Aeropuerto,67066
2021,6,Polonia,Aeropuerto,67066
2021,7,Polonia,Aeropuerto,67066
2021,1,Polonia,Aeropuerto,67066
2021,5,Polonia,Aeropuerto,67066
2021,4,Polonia,Aeropuerto,67066
2021,8,Polonia,Aeropuerto,67066
2021,9,Polonia,Aeropuerto,67066
2023,4,Corea del Sur,Aeropuerto,66888
2019,2,Austria,Aeropuerto,66865
2023,7,Brasil,Aeropuerto,66310
2019,8,República Checa,Aeropuerto,65999
2022,6,República Checa,Aeropuerto,65789
2020,5,Países Bajos,Aeropuerto,65713
2020,4,Países Bajos,Aeropuerto,65713
2020,9,Países Bajos,Aeropuerto,65713
2020,10,Países Bajos,Aeropuerto,65713
2020,2,Países Bajos,Aeropuerto,65713
2020,3,Países Bajos,Aeropuerto,65713
2020,11,Países Bajos,Aeropuerto,65713
2020,12,Países Bajos,Aeropuerto,65713
2020,8,Países Bajos,Aeropuerto,65713
2020,6,Países Bajos,Aeropuerto,65713
2020,1,Países Bajos,Aeropuerto,65713
2020,7,Países Bajos,Aeropuerto,65713
2021,7,Austria,Aeropuerto,65568
2023,9,Alemania,Carretera,65279
2023,6,Alemania,Carretera,65279
2022,11,Suiza,Aeropuerto,64857
2022,12,Suiza,Aeropuerto,64857
2021,5,Bélgica,Aeropuerto,64789
2021,12,Bélgica,Aeropuerto,64789
2019,12,Dinamarca,Aeropuerto,63442
2019,10,Argentina,Aeropuerto,63282
2023,3,Austria,Aeropuerto,63127
2023,8,Bélgica,Carretera,63014
2022,1,Suecia,Aeropuerto,62712
2021,11,Suiza,Aeropuerto,62644
2020,8,Suiza,Aeropuerto,62420
2020,1,Suiza,Aeropuerto,62420
2022,1,EE.UU.,Aeropuerto,62403
2019,5,Finlandia,Aeropuerto,62382
2019,6,Finlandia,Aeropuerto,62382
2019,1,Finlandia,Aeropuerto,62382
2019,11,Finlandia,Aeropuerto,62382
2019,12,Finlandia,Aeropuerto,62382
2019,8,Finlandia,Aeropuerto,62382
2019,10,Finlandia,Aeropuerto,62382
2019,9,Finlandia,Aeropuerto,62382
2019,4,Finlandia,Aeropuerto,62382
2019,7,Finlandia,Aeropuerto,62382
2019,3,Finlandia,Aeropuerto,62382
2019,2,Finlandia,Aeropuerto,62382
2021,12,EE.UU.,Aeropuerto,62112
2022,9,Argentina,Aeropuerto,61594
2022,2,Dinamarca,Aeropuerto,61575
2021,12,Dinamarca,Aeropuerto,61453
2021,6,Suecia,Aeropuerto,61302
2023,10,Portugal,Aeropuerto,61169
2023,6,Portugal,Aeropuerto,61169
2023,9,Portugal,Aeropuerto,61169
2023,11,Portugal,Aeropuerto,61169
2023,4,Portugal,Aeropuerto,61169
2023,12,Portugal,Aeropuerto,61169
2023,5,Portugal,Aeropuerto,61169
2023,3,Portugal,Aeropuerto,61169
2023,2,Portugal,Aeropuerto,61169
2023,1,Portugal,Aeropuerto,61169
2023,8,Portugal,Aeropuerto,61169
2023,7,Portugal,Aeropuerto,61169
2019,1,Dinamarca,Aeropuerto,61093
2020,2,Suiza,Aeropuerto,60859
2019,12,Rusia,Aeropuerto,60679
2019,2,Rusia,Aeropuerto,60679
2023,9,China,Aeropuerto,60506
2019,10,China,Aeropuerto,59677
2023,10,Alemania,Carretera,59344
2023,9,Canadá,Aeropuerto,59297
2023,9,República Checa,Aeropuerto,59150
2021,6,Suiza,Aeropuerto,58728
2020,1,Rusia,Aeropuerto,58641
2022,8,Argentina,Aeropuerto,58328
2023,10,Canadá,Aeropuerto,58238
2022,1,Dinamarca,Aeropuerto,58216
2022,2,Suiza,Aeropuerto,57651
2019,8,Alemania,Carretera,57486
2022,1,México,Aeropuerto,57259
2022,9,México,Aeropuerto,57259
2022,12,México,Aeropuerto,57259
2022,3,México,Aeropuerto,57259
2022,6,México,Aeropuerto,57259
2022,8,México,Aeropuerto,57259
2022,11,México,Aeropuerto,57259
2022,10,México,Aeropuerto,57259
2022,7,México,Aeropuerto,57259
2022,2,México,Aeropuerto,57259
2022,5,México,Aeropuerto,57259
2022,4,México,Aeropuerto,57259
2023,8,Canadá,Aeropuerto,57180
2019,6,República Checa,Aeropuerto,57080
2020,3,Bélgica,Aeropuerto,56782
2019,7,Argentina,Aeropuerto,56621
2019,7,Alemania,Carretera,56460
2023,5,Alemania,Carretera,56377
2023,4,República Checa,Aeropuerto,55528
2019,9,Alemania,Carretera,55433
2021,12,Suiza,Aeropuerto,54814
2020,1,Portugal,Carretera,54807
2020,8,Portugal,Carretera,54807
2020,5,Portugal,Carretera,54807
2020,6,Portugal,Carretera,54807
2020,12,Portugal,Carretera,54807
2020,10,Portugal,Carretera,54807
2020,3,Portugal,Carretera,54807
2020,7,Portugal,Carretera,54807
2020,4,Portugal,Carretera,54807
2020,11,Portugal,Carretera,54807
2020,2,Portugal,Carretera,54807
2020,9,Portugal,Carretera,54807
2019,5,Argentina,Aeropuerto,54622
2023,8,Argentina,Aeropuerto,54501
2022,8,Bélgica,Carretera,54470
2021,12,Suecia,Aeropuerto,54089
2021,10,Austria,Aeropuerto,53921
2021,6,Austria,Aeropuerto,53921
2019,6,Alemania,Carretera,53893
2022,10,Argentina,Aeropuerto,53661
2019,6,Corea del Sur,Aeropuerto,53660
2020,3,Suecia,Aeropuerto,53564
2019,1,Rusia,Aeropuerto,53094
2023,9,Argentina,Aeropuerto,52943
2023,7,Argentina,Aeropuerto,52943
2019,8,Brasil,Aeropuerto,52461
2023,7,EE.UU.,Puerto,52406
2022,5,República Checa,Aeropuerto,52332
2022,9,República Checa,Aeropuerto,52332
2019,12,Austria,Aeropuerto,51879
2019,5,China,Aeropuerto,51761
2023,11,Austria,Aeropuerto,51650
2022,8,Alemania,Carretera,51578
2022,7,Alemania,Carretera,51578
2022,9,Alemania,Carretera,51578
2019,12,Corea del Sur,Aeropuerto,51556
2023,6,Argentina,Aeropuerto,50867
2023,10,Argentina,Aeropuerto,50867
2022,10,Canadá,Aeropuerto,50867
2020,1,Corea del Sur,Aeropuerto,50649
2021,8,Irlanda,Aeropuerto,50537
2021,2,Irlanda,Aeropuerto,50537
2021,6,Irlanda,Aeropuerto,50537
2021,12,Irlanda,Aeropuerto,50537
2021,3,Irlanda,Aeropuerto,50537
2021,4,Irlanda,Aeropuerto,50537
2021,1,Irlanda,Aeropuerto,50537
2021,10,Irlanda,Aeropuerto,50537
2021,7,Irlanda,Aeropuerto,50537
2021,5,Irlanda,Aeropuerto,50537
2021,9,Irlanda,Aeropuerto,50537
2021,11,Irlanda,Aeropuerto,50537
2022,1,Suiza,Aeropuerto,50445
2019,5,Alemania,Carretera,50300
2019,5,Corea del Sur,Aeropuerto,49978
2019,4,Argentina,Aeropuerto,49959
2019,7,China,Aeropuerto,49934
2023,9,Bélgica,Carretera,49789
2022,6,Alemania,Carretera,49429
2023,11,Canadá,Aeropuerto,48709
2019,6,Brasil,Aeropuerto,48264
2019,10,Alemania,Carretera,48247
2023,2,Austria,Aeropuerto,48206
2023,6,Finlandia,Aeropuerto,47996
2023,5,Finlandia,Aeropuerto,47996
2023,9,Finlandia,Aeropuerto,47996
2023,1,Finlandia,Aeropuerto,47996
2023,11,Finlandia,Aeropuerto,47996
2023,8,Finlandia,Aeropuerto,47996
2023,2,Finlandia,Aeropuerto,47996
2023,3,Finlandia,Aeropuerto,47996
2023,7,Finlandia,Aeropuerto,47996
2023,10,Finlandia,Aeropuerto,47996
2023,4,Finlandia,Aeropuerto,47996
2023,12,Finlandia,Aeropuerto,47996
2023,5,Argentina,Aeropuerto,47753
2019,8,Japón,Aeropuerto,47699
2019,1,Japón,Aeropuerto,47699
2019,5,Japón,Aeropuerto,47699
2019,4,Japón,Aeropuerto,47699
2019,9,Japón,Aeropuerto,47699
2019,11,Japón,Aeropuerto,47699
2019,10,Japón,Aeropuerto,47699
2019,6,Japón,Aeropuerto,47699
2019,3,Japón,Aeropuerto,47699
2019,12,Japón,Aeropuerto,47699
2019,7,Japón,Aeropuerto,47699
2019,2,Japón,Aeropuerto,47699
2022,6,Argentina,Aeropuerto,47595
2019,2,China,Aeropuerto,47498
2023,4,Alemania,Carretera,47475
2023,6,EE.UU.,Puerto,47469
2022,10,Alemania,Carretera,47280
2023,5,Brasil,Aeropuerto,47115
2022,9,Portugal,Aeropuerto,46891
2022,3,Portugal,Aeropuerto,46891
2022,4,Portugal,Aeropuerto,46891
2022,8,Portugal,Aeropuerto,46891
2022,5,Portugal,Aeropuerto,46891
2022,7,Portugal,Aeropuerto,46891
2022,10,Portugal,Aeropuerto,46891
2022,6,Portugal,Aeropuerto,46891
2022,2,Portugal,Aeropuerto,46891
2022,1,Portugal,Aeropuerto,46891
2022,12,Portugal,Aeropuerto,46891
2022,11,Portugal,Aeropuerto,46891
2021,9,Alemania,Carretera,46672
2019,1,México,Aeropuerto,46608
2019,12,México,Aeropuerto,46608
2019,2,México,Aeropuerto,46608
2019,8,México,Aeropuerto,46608
2019,11,México,Aeropuerto,46608
2019,7,México,Aeropuerto,46608
2019,10,México,Aeropuerto,46608
2019,3,México,Aeropuerto,46608
2019,9,México,Aeropuerto,46608
2019,6,México,Aeropuerto,46608
2019,5,México,Aeropuerto,46608
2019,4,México,Aeropuerto,46608
2022,3,Austria,Aeropuerto,46342
2019,4,Corea del Sur,Aeropuerto,46295
2019,11,China,Aeropuerto,45671
2019,5,República Checa,Aeropuerto,45485
2019,11,Argentina,Aeropuerto,45296
2021,10,Alemania,Carretera,45213
2023,7,Canadá,Aeropuerto,45002
2023,5,Canadá,Aeropuerto,45002
2019,8,Bélgica,Carretera,44920
2019,11,Corea del Sur,Aeropuerto,44717
2019,1,Corea del Sur,Aeropuerto,44717
2022,10,Brasil,Aeropuerto,44583
2023,4,Argentina,Aeropuerto,44119
2023,5,Corea del Sur,Aeropuerto,44017
2020,2,Rusia,Aeropuerto,43981
2020,6,Alemania,Aeropuerto,43955
2022,4,República Checa,Aeropuerto,43859
2019,4,China,Aeropuerto,43845
2019,9,República Checa,Aeropuerto,43701
2019,4,Alemania,Carretera,43628
2023,12,Corea del Sur,Aeropuerto,43586
2023,3,República Checa,Aeropuerto,43457
2023,4,Canadá,Aeropuerto,43414
2019,1,Argentina,Aeropuerto,43298
2023,7,Rusia,Aeropuerto,43166
2019,3,Corea del Sur,Aeropuerto,43139
2022,5,Alemania,Carretera,42982
2022,11,Argentina,Aeropuerto,42929
2023,6,Brasil,Aeropuerto,42753
2023,10,EE.UU.,Puerto,42532
2019,3,Argentina,Aeropuerto,41300
2019,7,Brasil,Aeropuerto,41130
2019,2,Corea del Sur,Aeropuerto,41034
2019,5,Canadá,Aeropuerto,40932
2023,10,Bélgica,Carretera,40842
2022,9,Bélgica,Carretera,40528
2023,1,Argentina,Aeropuerto,40487
2023,6,China,Aeropuerto,40337
2022,8,Canadá,Aeropuerto,40243
2020,2,Austria,Aeropuerto,40207
2023,1,Austria,Aeropuerto,40172
2020,2,Corea del Sur,Aeropuerto,39780
2019,9,Canadá,Aeropuerto,39762
2019,4,Canadá,Aeropuerto,39762
2019,3,China,Aeropuerto,39582
2019,9,Corea del Sur,Aeropuerto,39457
2021,7,Alemania,Carretera,39379
2023,10,República Checa,Aeropuerto,39232
2021,5,Suiza,Aeropuerto,39153
2023,8,EE.UU.,Puerto,38735
2019,2,Argentina,Aeropuerto,38635
2023,3,Alemania,Carretera,38574
2021,7,República Checa,Aeropuerto,38398
2022,1,Finlandia,Aeropuerto,38340
2022,3,Finlandia,Aeropuerto,38340
2022,7,Finlandia,Aeropuerto,38340
2022,4,Finlandia,Aeropuerto,38340
2022,12,Finlandia,Aeropuerto,38340
2022,5,Finlandia,Aeropuerto,38340
2022,10,Finlandia,Aeropuerto,38340
2022,8,Finlandia,Aeropuerto,38340
2022,2,Finlandia,Aeropuerto,38340
2022,6,Finlandia,Aeropuerto,38340
2022,11,Finlandia,Aeropuerto,38340
2022,9,Finlandia,Aeropuerto,38340
2022,5,Argentina,Aeropuerto,38263
2019,10,Canadá,Aeropuerto,38203
2019,6,Canadá,Aeropuerto,38203
2019,3,Canadá,Aeropuerto,38203
2023,12,Países Bajos,Carretera,38150
2023,6,Países Bajos,Carretera,38150
2023,7,Países Bajos,Carretera,38150
2023,9,Países Bajos,Carretera,38150
2023,2,Países Bajos,Carretera,38150
2023,11,Países Bajos,Carretera,38150
2023,10,Países Bajos,Carretera,38150
2023,4,Países Bajos,Carretera,38150
2023,3,Países Bajos,Carretera,38150
2023,8,Países Bajos,Carretera,38150
2023,1,Países Bajos,Carretera,38150
2023,5,Países Bajos,Carretera,38150
2022,7,Canadá,Aeropuerto,37990
2020,10,Suecia,Aeropuerto,37941
2019,4,República Checa,Aeropuerto,37905
2019,10,Corea del Sur,Aeropuerto,37878
2019,8,Corea del Sur,Aeropuerto,37878
2023,7,China,Aeropuerto,37816
2019,3,Reino Unido,Carretera,37511
2019,10,Reino Unido,Carretera,37511
2019,1,Reino Unido,Carretera,37511
2019,6,Reino Unido,Carretera,37511
2019,4,Reino Unido,Carretera,37511
2019,5,Reino Unido,Carretera,37511
2019,2,Reino Unido,Carretera,37511
2019,8,Reino Unido,Carretera,37511
2019,7,Reino Unido,Carretera,37511
2019,11,Reino Unido,Carretera,37511
2019,12,Reino Unido,Carretera,37511
2019,9,Reino Unido,Carretera,37511
2022,11,Austria,Aeropuerto,37431
2023,11,Argentina,Aeropuerto,37372
2023,11,EE.UU.,Puerto,37216
2023,9,Brasil,Aeropuerto,37081
2023,4,Brasil,Aeropuerto,37081
2022,6,Canadá,Aeropuerto,37024
2019,3,Brasil,Aeropuerto,36932
2020,1,Argentina,Aeropuerto,36861
2020,1,Alemania,Carretera,36828
2021,8,Bélgica,Carretera,36766
2023,11,Corea del Sur,Aeropuerto,36681
2021,8,República Checa,Aeropuerto,36630
2021,8,Alemania,Carretera,36462
2022,4,Argentina,Aeropuerto,36396
2020,3,Polonia,Aeropuerto,36324
2020,10,Polonia,Aeropuerto,36324
2020,2,Polonia,Aeropuerto,36324
2020,1,Polonia,Aeropuerto,36324
2020,11,Polonia,Aeropuerto,36324
2020,9,Polonia,Aeropuerto,36324
2020,4,Polonia,Aeropuerto,36324
2020,5,Polonia,Aeropuerto,36324
2020,7,Polonia,Aeropuerto,36324
2020,6,Polonia,Aeropuerto,36324
2020,12,Polonia,Aeropuerto,36324
2020,8,Polonia,Aeropuerto,36324
2022,10,Bélgica,Carretera,36314
2022,9,Canadá,Aeropuerto,36058
2021,7,Bélgica,Carretera,35911
2021,6,EE.UU.,Aeropuerto,35887
2022,10,República Checa,Aeropuerto,35885
2023,4,Bélgica,Carretera,35786
2019,7,Corea del Sur,Aeropuerto,35774
2023,1,Brasil,Aeropuerto,35772
2023,8,Brasil,Aeropuerto,35772
2023,10,Brasil,Aeropuerto,35772
2020,8,Suecia,Aeropuerto,35709
2019,11,Brasil,Aeropuerto,35674
2019,1,Brasil,Aeropuerto,35674
2023,11,Alemania,Carretera,35607
2023,7,Corea del Sur,Aeropuerto,35387
2021,9,Bélgica,Carretera,35270
2023,8,Rusia,Aeropuerto,35173
2020,2,Argentina,Aeropuerto,35018
2022,7,Argentina,Aeropuerto,34996
2022,11,Países Bajos,Carretera,34967
2022,12,Países Bajos,Carretera,34967
2022,8,Países Bajos,Carretera,34967
2022,5,Países Bajos,Carretera,34967
2022,2,Países Bajos,Carretera,34967
2022,7,Países Bajos,Carretera,34967
2022,3,Países Bajos,Carretera,34967
2022,10,Países Bajos,Carretera,34967
2022,1,Países Bajos,Carretera,34967
2022,6,Países Bajos,Carretera,34967
2022,4,Países Bajos,Carretera,34967
2022,9,Países Bajos,Carretera,34967
2019,11,Alemania,Carretera,34902
2019,9,Bélgica,Carretera,34872
2019,11,Portugal,Aeropuerto,34799
2019,6,Portugal,Aeropuerto,34799
2019,5,Portugal,Aeropuerto,34799
2019,8,Portugal,Aeropuerto,34799
2019,12,Portugal,Aeropuerto,34799
2019,7,Portugal,Aeropuerto,34799
2019,1,Portugal,Aeropuerto,34799
2019,2,Portugal,Aeropuerto,34799
2019,10,Portugal,Aeropuerto,34799
2019,3,Portugal,Aeropuerto,34799
2019,4,Portugal,Aeropuerto,34799
2019,9,Portugal,Aeropuerto,34799
2020,9,Bélgica,Aeropuerto,34667
2023,12,Austria,Aeropuerto,34433
2019,5,Brasil,Aeropuerto,34414
2020,2,Alemania,Carretera,34066
2022,7,Bélgica,Carretera,34044
2023,3,Brasil,Aeropuerto,34027
2020,8,Dinamarca,Aeropuerto,33674
2020,3,Dinamarca,Aeropuerto,33674
2023,5,China,Aeropuerto,33134
2023,5,Bélgica,Carretera,33063
2023,7,Bélgica,Carretera,33063
2020,4,Alemania,Aeropuerto,32966
2020,10,Bélgica,Aeropuerto,32874
2019,11,Países Bajos,Carretera,32838
2019,6,Países Bajos,Carretera,32838
2019,8,Países Bajos,Carretera,32838
2019,10,Países Bajos,Carretera,32838
2019,2,Países Bajos,Carretera,32838
2019,12,Países Bajos,Carretera,32838
2019,9,Países Bajos,Carretera,32838
2019,1,Países Bajos,Carretera,32838
2019,7,Países Bajos,Carretera,32838
2019,4,Países Bajos,Carretera,32838
2019,3,Países Bajos,Carretera,32838
2019,5,Países Bajos,Carretera,32838
2022,8,Rusia,Aeropuerto,32734
2020,1,China,Aeropuerto,32600
2021,5,Suecia,Aeropuerto,32454
2022,3,República Checa,Aeropuerto,32396
2023,6,Corea del Sur,Aeropuerto,32366
2021,6,República Checa,Aeropuerto,32336
2023,5,EE.UU.,Puerto,32279
2022,11,Alemania,Carretera,32236
2023,3,Argentina,Aeropuerto,32181
2023,9,Rusia,Aeropuerto,31975
2021,10,Suiza,Carretera,31965
2019,7,Canadá,Aeropuerto,31965
2023,6,Bélgica,Carretera,31896
2019,3,Alemania,Carretera,31823
2022,6,Bélgica,Carretera,31774
2023,10,China,Aeropuerto,31693
2019,1,China,Aeropuerto,31665
2021,6,Dinamarca,Aeropuerto,31639
2022,7,Rusia,Aeropuerto,31424
2023,2,Brasil,Aeropuerto,31410
2020,8,Alemania,Carretera,31304
2022,12,Corea del Sur,Aeropuerto,31299
2020,9,Suecia,Aeropuerto,31246
2023,12,Canadá,Aeropuerto,31237
2020,3,Suiza,Aeropuerto,31210
2022,2,Austria,Aeropuerto,31192
2021,4,Bélgica,Aeropuerto,31148
2023,9,EE.UU.,Puerto,31140
2020,7,Bélgica,Carretera,31008
2019,12,Alemania,Carretera,30796
2023,8,China,Aeropuerto,30613
2023,11,China,Aeropuerto,30613
2023,1,Rusia,Aeropuerto,30376
2021,10,Bélgica,Carretera,30354
2022,3,Argentina,Aeropuerto,30331
2019,3,República Checa,Aeropuerto,30323
2019,9,Brasil,Aeropuerto,30217
2022,7,Brasil,Aeropuerto,30201
2019,6,Bélgica,Carretera,30144
2022,6,Rusia,Aeropuerto,30115
2023,7,Suiza,Carretera,30033
2019,12,Argentina,Aeropuerto,29975
2022,4,Bélgica,Carretera,29829
2021,9,República Checa,Aeropuerto,29809
2019,12,Brasil,Aeropuerto,29798
2020,1,Brasil,Aeropuerto,29744
2023,2,Alemania,Carretera,29672
2023,12,Alemania,Carretera,29672
2019,8,Canadá,Aeropuerto,29237
2019,12,China,Aeropuerto,29230
2021,6,Alemania,Carretera,29170
2019,10,República Checa,Aeropuerto,28986
2019,5,Bélgica,Carretera,28962
2022,9,Rusia,Aeropuerto,28806
2023,2,Argentina,Aeropuerto,28548
2022,8,Brasil,Aeropuerto,28187
2022,5,Brasil,Aeropuerto,28187
2022,6,EE.UU.,Puerto,28104
2019,2,Canadá,Aeropuerto,28068
2023,9,Corea del Sur,Aeropuerto,28050
2021,11,Austria,Aeropuerto,28039
2023,11,Bélgica,Carretera,28006
2022,4,Alemania,Carretera,27938
2022,5,Bélgica,Carretera,27559
2023,8,Suiza,Carretera,27530
2023,10,Suiza,Carretera,27530
2021,4,Suiza,Aeropuerto,27407
2019,4,Brasil,Aeropuerto,27280
2022,7,EE.UU.,Puerto,27253
2023,2,República Checa,Aeropuerto,27160
2023,12,China,Aeropuerto,27012
2020,6,Irlanda,Aeropuerto,26970
2020,2,Irlanda,Aeropuerto,26970
2020,9,Irlanda,Aeropuerto,26970
2020,5,Irlanda,Aeropuerto,26970
2020,4,Irlanda,Aeropuerto,26970
2020,3,Irlanda,Aeropuerto,26970
2020,1,Irlanda,Aeropuerto,26970
2020,10,Irlanda,Aeropuerto,26970
2020,11,Irlanda,Aeropuerto,26970
2020,8,Irlanda,Aeropuerto,26970
2020,12,Irlanda,Aeropuerto,26970
2020,7,Irlanda,Aeropuerto,26970
2022,7,Suiza,Carretera,26807
2023,1,Alemania,Carretera,26705
2022,5,EE.UU.,Puerto,26614
2023,12,Argentina,Aeropuerto,26472
2022,9,Brasil,Aeropuerto,26462
2021,7,Suiza,Carretera,26371
2023,9,Suiza,Carretera,26279
2021,11,Alemania,Carretera,26253
2020,2,Bélgica,Carretera,26248
2019,2,Brasil,Aeropuerto,26021
2022,9,EE.UU.,Puerto,25975
2023,4,EE.UU.,Puerto,25823
2019,2,Alemania,Carretera,25663
2023,10,Rusia,Aeropuerto,25580
2023,6,Rusia,Aeropuerto,25580
2023,3,Canadá,Aeropuerto,25413
2019,11,Canadá,Aeropuerto,25338
2022,12,Brasil,Aeropuerto,25311
2023,12,Bélgica,Carretera,25283
2023,3,Bélgica,Carretera,25283
2023,4,Japón,Aeropuerto,25220
