Anio,Mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Satisfaccion,Temperatura,Precipitacion,Fecha,Trimestre,Temporada
2023,5,Alemania,1044,Media-Alta,Individual,21.3,42.6,Canarias,Tren,8.08,21.3,42.6,5/1/2023,2,Media
2023,6,Alemania,1133913,Alta,Paquete,25.2,29.7,Canarias,Aeropuerto,8.8,25.2,29.7,6/1/2023,2,Media-Alta
2023,6,Alemania,65279,Alta,Individual,25.8,24.7,Canarias,Carretera,8.6,25.8,24.7,6/1/2023,2,Media-Alta
2023,6,Alemania,8462,Alta,Individual,25.7,20.5,Canarias,Puerto,8.61,25.7,20.5,6/1/2023,2,Media-Alta
2023,6,Alemania,1209,Alta,Paquete,22.2,23.1,Baleares,Tren,8.93,22.2,23.1,6/1/2023,2,Media-Alta
2023,7,Alemania,1185455,Alta,Individual,25.3,11.3,Comunidad Valenciana,Aeropuerto,8.78,25.3,11.3,7/1/2023,3,Alta
2023,7,Alemania,68246,Alta,Individual,27.1,16.2,Cataluña,Carretera,8.74,27.1,16.2,7/1/2023,3,Alta
2023,7,Alemania,8847,Alta,Individual,25.8,10.9,Canarias,Puerto,8.55,25.8,10.9,7/1/2023,3,Alta
2023,7,Alemania,1264,Alta,Paquete,28.3,16.5,Baleares,Tren,8.96,28.3,16.5,7/1/2023,3,Alta
2023,8,Alemania,1236996,Alta,Paquete,28.9,12.2,Baleares,Aeropuerto,9.17,28.9,12.2,8/1/2023,3,Alta
2023,8,Alemania,71213,Alta,Paquete,27.4,11,Canarias,Carretera,8.89,27.4,11,8/1/2023,3,Alta
2023,8,Alemania,9231,Alta,Individual,25.5,11.9,Baleares,Puerto,8.8,25.5,11.9,8/1/2023,3,Alta
2023,8,Alemania,1319,Alta,Paquete,26.6,16.2,Baleares,Tren,9.17,26.6,16.2,8/1/2023,3,Alta
2023,9,Alemania,1133913,Alta,Paquete,25.7,36.3,Baleares,Aeropuerto,8.74,25.7,36.3,9/1/2023,3,Media-Alta
2023,9,Alemania,65279,Alta,Individual,24.3,32,Baleares,Carretera,8.45,24.3,32,9/1/2023,3,Media-Alta
2023,9,Alemania,8462,Alta,Individual,22.3,36,Baleares,Puerto,8.63,22.3,36,9/1/2023,3,Media-Alta
2023,9,Alemania,1209,Alta,Paquete,22.1,34.3,Baleares,Tren,8.79,22.1,34.3,9/1/2023,3,Media-Alta
2023,10,Alemania,1030830,Media-Alta,Paquete,19.6,44.5,Andalucía,Aeropuerto,8.43,19.6,44.5,10/1/2023,4,Media
2023,10,Alemania,59344,Media-Alta,Individual,21.2,46.4,Baleares,Carretera,8.39,21.2,46.4,10/1/2023,4,Media
2023,10,Alemania,7693,Media-Alta,Individual,18,48.1,Canarias,Puerto,8.17,18,48.1,10/1/2023,4,Media
2023,10,Alemania,1099,Media-Alta,Individual,19.3,49.6,Comunidad Valenciana,Tren,8.49,19.3,49.6,10/1/2023,4,Media
2023,11,Alemania,618498,Baja,Paquete,15.3,46.2,Andalucía,Aeropuerto,8.49,15.3,46.2,11/1/2023,4,Baja
2023,11,Alemania,35607,Baja,Individual,15.4,43.2,Comunidad Valenciana,Carretera,8.04,15.4,43.2,11/1/2023,4,Baja
2023,11,Alemania,4616,Baja,Paquete,14.1,45.9,Andalucía,Puerto,8.7,14.1,45.9,11/1/2023,4,Baja
2023,11,Alemania,659,Baja,Paquete,17.2,47.2,Canarias,Tren,8.77,17.2,47.2,11/1/2023,4,Baja
2023,12,Alemania,515415,Baja,Individual,14,30.2,Baleares,Aeropuerto,8.36,14,30.2,12/1/2023,4,Baja
2023,12,Alemania,29672,Baja,Paquete,14.4,34.9,Canarias,Carretera,8.58,14.4,34.9,12/1/2023,4,Baja
2023,12,Alemania,3846,Baja,Individual,11.2,32.2,Baleares,Puerto,8.05,11.2,32.2,12/1/2023,4,Baja
2023,12,Alemania,549,Baja,Paquete,12.5,30.5,Andalucía,Tren,8.64,12.5,30.5,12/1/2023,4,Baja
2019,1,Argentina,43298,Media,Individual,7.1,55.8,Comunidad de Madrid,Aeropuerto,8.09,7.1,55.8,1/1/2019,1,Baja
2019,1,Argentina,2205,Media,Individual,7.7,51.7,Cataluña,Carretera,8.13,7.7,51.7,1/1/2019,1,Baja
2019,1,Argentina,938,Media,Individual,7,56.9,Andalucía,Puerto,8.22,7,56.9,1/1/2019,1,Baja
2019,1,Argentina,469,Media,Individual,7.5,58.1,Cataluña,Tren,8.13,7.5,58.1,1/1/2019,1,Baja
2019,2,Argentina,38635,Baja,Individual,9.1,46.7,Cataluña,Aeropuerto,8.07,9.1,46.7,2/1/2019,1,Baja
2019,2,Argentina,1967,Baja,Paquete,9.4,51.4,Comunidad de Madrid,Carretera,8.07,9.4,51.4,2/1/2019,1,Baja
2019,2,Argentina,837,Baja,Individual,8.9,54.8,Cataluña,Puerto,7.9,8.9,54.8,2/1/2019,1,Baja
2019,2,Argentina,419,Baja,Individual,8.1,53.8,Comunidad de Madrid,Tren,7.86,8.1,53.8,2/1/2019,1,Baja
2019,3,Argentina,41300,Media,Individual,12.6,37.9,Comunidad de Madrid,Aeropuerto,7.9,12.6,37.9,3/1/2019,1,Baja
2019,3,Argentina,2103,Media,Individual,12.3,38.1,Andalucía,Carretera,7.91,12.3,38.1,3/1/2019,1,Baja
2019,3,Argentina,895,Media,Individual,12.8,44.8,Cataluña,Puerto,8.25,12.8,44.8,3/1/2019,1,Baja
2019,3,Argentina,447,Media,Individual,11.9,44.4,Comunidad de Madrid,Tren,8.08,11.9,44.4,3/1/2019,1,Baja
2019,4,Argentina,49959,Media,Individual,13.8,44.9,Cataluña,Aeropuerto,8.33,13.8,44.9,4/1/2019,2,Media
2019,4,Argentina,2544,Media,Individual,13.6,45.4,Comunidad de Madrid,Carretera,8.11,13.6,45.4,4/1/2019,2,Media
2019,4,Argentina,1083,Media,Individual,13.7,40.8,Andalucía,Puerto,8.12,13.7,40.8,4/1/2019,2,Media
2019,4,Argentina,541,Media,Individual,14.4,49.4,Baleares,Tren,8.4,14.4,49.4,4/1/2019,2,Media
2019,5,Argentina,54622,Media-Alta,Individual,16.6,54.8,Andalucía,Aeropuerto,8.31,16.6,54.8,5/1/2019,2,Media
2019,5,Argentina,2781,Media-Alta,Individual,17.5,54.8,Comunidad de Madrid,Carretera,8.26,17.5,54.8,5/1/2019,2,Media
2019,5,Argentina,1184,Media-Alta,Individual,17.3,47.3,Comunidad de Madrid,Puerto,8.12,17.3,47.3,5/1/2019,2,Media
2019,5,Argentina,592,Media-Alta,Individual,17.9,47.9,Cataluña,Tren,8.2,17.9,47.9,5/1/2019,2,Media
2019,6,Argentina,83266,Alta,Individual,23.4,25.4,Comunidad de Madrid,Aeropuerto,8.52,23.4,25.4,6/1/2019,2,Media-Alta
2019,6,Argentina,4240,Alta,Individual,21.5,26.9,Cataluña,Carretera,8.4,21.5,26.9,6/1/2019,2,Media-Alta
2019,6,Argentina,1804,Alta,Individual,24.6,26.9,Comunidad de Madrid,Puerto,8.66,24.6,26.9,6/1/2019,2,Media-Alta
2019,6,Argentina,902,Alta,Individual,23.6,20.6,Comunidad de Madrid,Tren,8.42,23.6,20.6,6/1/2019,2,Media-Alta
2019,7,Argentina,56621,Media-Alta,Paquete,26.8,11.8,Comunidad de Madrid,Aeropuerto,8.77,26.8,11.8,7/1/2019,3,Alta
2019,7,Argentina,2883,Media-Alta,Individual,27,12.8,Comunidad de Madrid,Carretera,8.62,27,12.8,7/1/2019,3,Alta
2019,7,Argentina,1227,Media-Alta,Paquete,27.5,10.9,Cataluña,Puerto,8.81,27.5,10.9,7/1/2019,3,Alta
2019,7,Argentina,613,Media-Alta,Paquete,24.6,16.9,Comunidad de Madrid,Tren,8.82,24.6,16.9,7/1/2019,3,Alta
2019,8,Argentina,78603,Alta,Individual,25,19.6,Comunidad de Madrid,Aeropuerto,8.54,25,19.6,8/1/2019,3,Alta
2019,8,Argentina,4003,Alta,Individual,24.9,18.1,Comunidad de Madrid,Carretera,8.79,24.9,18.1,8/1/2019,3,Alta
2019,8,Argentina,1703,Alta,Paquete,26.9,13.6,Cataluña,Puerto,8.89,26.9,13.6,8/1/2019,3,Alta
2019,8,Argentina,852,Alta,Individual,25.8,18,Comunidad de Madrid,Tren,8.59,25.8,18,8/1/2019,3,Alta
2019,9,Argentina,81267,Alta,Individual,22.6,31.9,Comunidad de Madrid,Aeropuerto,8.5,22.6,31.9,9/1/2019,3,Media-Alta
2019,9,Argentina,4138,Alta,Individual,22.6,26.1,Cataluña,Carretera,8.41,22.6,26.1,9/1/2019,3,Media-Alta
2019,9,Argentina,1761,Alta,Individual,22.2,31.2,Andalucía,Puerto,8.44,22.2,31.2,9/1/2019,3,Media-Alta
2019,9,Argentina,880,Alta,Individual,22.6,33,Baleares,Tren,8.41,22.6,33,9/1/2019,3,Media-Alta
2019,10,Argentina,63282,Media-Alta,Individual,16.8,55,Comunidad de Madrid,Aeropuerto,8.24,16.8,55,10/1/2019,4,Media
2019,10,Argentina,3222,Media-Alta,Individual,16.7,45.6,Comunidad de Madrid,Carretera,8.29,16.7,45.6,10/1/2019,4,Media
2019,10,Argentina,1371,Media-Alta,Individual,16.5,46.2,Comunidad de Madrid,Puerto,8.17,16.5,46.2,10/1/2019,4,Media
2019,10,Argentina,686,Media-Alta,Paquete,16.3,52.4,Comunidad de Madrid,Tren,8.34,16.3,52.4,10/1/2019,4,Media
2019,11,Argentina,45296,Media,Individual,10.3,55.1,Cataluña,Aeropuerto,7.98,10.3,55.1,11/1/2019,4,Baja
2019,11,Argentina,2307,Media,Individual,11.7,62.6,Andalucía,Carretera,8.11,11.7,62.6,11/1/2019,4,Baja
2019,11,Argentina,982,Media,Individual,11.6,55.7,Cataluña,Puerto,8.23,11.6,55.7,11/1/2019,4,Baja
2019,11,Argentina,491,Media,Individual,11.2,63.6,Cataluña,Tren,8.19,11.2,63.6,11/1/2019,4,Baja
2019,12,Argentina,29975,Baja,Individual,8.9,50.2,Comunidad de Madrid,Aeropuerto,7.92,8.9,50.2,12/1/2019,4,Baja
2019,12,Argentina,1526,Baja,Individual,7.8,57.9,Cataluña,Carretera,8.07,7.8,57.9,12/1/2019,4,Baja
2019,12,Argentina,650,Baja,Individual,7.9,58.4,Baleares,Puerto,8.02,7.9,58.4,12/1/2019,4,Baja
2019,12,Argentina,325,Baja,Individual,8.6,55.5,Comunidad de Madrid,Tren,8.16,8.6,55.5,12/1/2019,4,Baja
2020,1,Argentina,36861,Alta,Individual,7.1,59.7,Cataluña,Aeropuerto,8.2,7.1,59.7,1/1/2020,1,Baja
2020,1,Argentina,9885,Alta,Individual,6.4,51.7,Cataluña,Carretera,8.18,6.4,51.7,1/1/2020,1,Baja
2020,1,Argentina,438,Alta,Individual,6.9,58.7,Andalucía,Puerto,7.84,6.9,58.7,1/1/2020,1,Baja
2020,1,Argentina,1461,Alta,Individual,7.5,53,Cataluña,Tren,8.23,7.5,53,1/1/2020,1,Baja
2020,2,Argentina,35018,Alta,Individual,9.3,53.9,Andalucía,Aeropuerto,7.88,9.3,53.9,2/1/2020,1,Baja
2020,2,Argentina,9391,Alta,Individual,9.1,50.4,Cataluña,Carretera,7.98,9.1,50.4,2/1/2020,1,Baja
2020,2,Argentina,416,Alta,Individual,9.2,52.9,Comunidad de Madrid,Puerto,8.04,9.2,52.9,2/1/2020,1,Baja
2020,2,Argentina,1388,Alta,Individual,8.6,49.9,Andalucía,Tren,7.97,8.6,49.9,2/1/2020,1,Baja
2020,3,Argentina,18431,Alta,Individual,11,43.4,Comunidad de Madrid,Aeropuerto,8.22,11,43.4,3/1/2020,1,Baja
2020,3,Argentina,4942,Alta,Individual,11,36.1,Andalucía,Carretera,8.07,11,36.1,3/1/2020,1,Baja
2020,3,Argentina,219,Alta,Individual,12,43.4,Comunidad de Madrid,Puerto,8.21,12,43.4,3/1/2020,1,Baja
2020,3,Argentina,730,Alta,Individual,11.1,36.1,Andalucía,Tren,8.12,11.1,36.1,3/1/2020,1,Baja
2020,4,Argentina,3072,Baja,Individual,14.9,45,Andalucía,Aeropuerto,8.29,14.9,45,4/1/2020,2,Media
2020,4,Argentina,824,Baja,Individual,13.3,41.1,Andalucía,Carretera,8.3,13.3,41.1,4/1/2020,2,Media
2020,4,Argentina,37,Baja,Individual,14.8,45.1,Comunidad de Madrid,Puerto,8.13,14.8,45.1,4/1/2020,2,Media
2020,4,Argentina,122,Baja,Individual,14.4,47.1,Cataluña,Tren,8.24,14.4,47.1,4/1/2020,2,Media
2020,5,Argentina,1229,Baja,Individual,18.1,50.8,Comunidad de Madrid,Aeropuerto,8.36,18.1,50.8,5/1/2020,2,Media
2020,5,Argentina,329,Baja,Paquete,18.6,49.3,Cataluña,Carretera,8.38,18.6,49.3,5/1/2020,2,Media
2020,5,Argentina,15,Baja,Individual,18.2,48.3,Cataluña,Puerto,8.28,18.2,48.3,5/1/2020,2,Media
2020,5,Argentina,49,Baja,Individual,16.8,50.3,Comunidad de Madrid,Tren,8.28,16.8,50.3,5/1/2020,2,Media
2020,6,Argentina,1475,Baja,Individual,23.7,25.6,Comunidad de Madrid,Aeropuerto,8.68,23.7,25.6,6/1/2020,2,Media-Alta
2020,6,Argentina,395,Baja,Individual,23.3,28,Cataluña,Carretera,8.68,23.3,28,6/1/2020,2,Media-Alta
2020,6,Argentina,18,Baja,Individual,22.3,29.9,Comunidad de Madrid,Puerto,8.69,22.3,29.9,6/1/2020,2,Media-Alta
2020,6,Argentina,58,Baja,Paquete,21.1,28.2,Andalucía,Tren,8.71,21.1,28.2,6/1/2020,2,Media-Alta
2020,7,Argentina,3441,Baja,Individual,27.7,12.9,Comunidad de Madrid,Aeropuerto,8.53,27.7,12.9,7/1/2020,3,Alta
2020,7,Argentina,923,Baja,Individual,25,15.5,Cataluña,Carretera,8.44,25,15.5,7/1/2020,3,Alta
2020,7,Argentina,41,Baja,Individual,25,16.6,Andalucía,Puerto,8.73,25,16.6,7/1/2020,3,Alta
2020,7,Argentina,136,Baja,Individual,27.1,12.8,Andalucía,Tren,8.5,27.1,12.8,7/1/2020,3,Alta
2020,8,Argentina,4301,Baja,Individual,27.1,14,Cataluña,Aeropuerto,8.33,27.1,14,8/1/2020,3,Alta
2020,8,Argentina,1153,Baja,Individual,25.2,19.3,Comunidad de Madrid,Carretera,8.58,25.2,19.3,8/1/2020,3,Alta
2020,8,Argentina,51,Baja,Individual,24.2,11.6,Andalucía,Puerto,8.36,24.2,11.6,8/1/2020,3,Alta
2020,8,Argentina,170,Baja,Paquete,27.7,16,Cataluña,Tren,8.88,27.7,16,8/1/2020,3,Alta
2020,9,Argentina,6389,Baja,Individual,21.2,26.1,Andalucía,Aeropuerto,8.64,21.2,26.1,9/1/2020,3,Media-Alta
2020,9,Argentina,1713,Baja,Individual,21.8,27.6,Comunidad de Madrid,Carretera,8.45,21.8,27.6,9/1/2020,3,Media-Alta
2020,9,Argentina,76,Baja,Individual,22.6,30.7,Cataluña,Puerto,8.78,22.6,30.7,9/1/2020,3,Media-Alta
2020,9,Argentina,253,Baja,Individual,22.3,32.3,Comunidad de Madrid,Tren,8.77,22.3,32.3,9/1/2020,3,Media-Alta
2020,10,Argentina,5160,Baja,Individual,16.6,51.1,Andalucía,Aeropuerto,8.13,16.6,51.1,10/1/2020,4,Media
2020,10,Argentina,1384,Baja,Individual,15.3,48.8,Andalucía,Carretera,8.29,15.3,48.8,10/1/2020,4,Media
2020,10,Argentina,61,Baja,Individual,17.1,53.9,Comunidad de Madrid,Puerto,8.36,17.1,53.9,10/1/2020,4,Media
2020,10,Argentina,205,Baja,Individual,16.2,46,Andalucía,Tren,8.4,16.2,46,10/1/2020,4,Media
2020,11,Argentina,4301,Baja,Individual,10,58.8,Comunidad de Madrid,Aeropuerto,7.95,10,58.8,11/1/2020,4,Baja
2020,11,Argentina,1153,Baja,Individual,10.5,60.1,Andalucía,Carretera,8.08,10.5,60.1,11/1/2020,4,Baja
2020,11,Argentina,51,Baja,Individual,11.1,64.8,Comunidad de Madrid,Puerto,7.98,11.1,64.8,11/1/2020,4,Baja
2020,11,Argentina,170,Baja,Individual,11.6,57.8,Comunidad de Madrid,Tren,7.9,11.6,57.8,11/1/2020,4,Baja
2020,12,Argentina,3195,Baja,Individual,7.3,55.7,Comunidad de Madrid,Aeropuerto,8.13,7.3,55.7,12/1/2020,4,Baja
2020,12,Argentina,857,Baja,Individual,8.9,58.9,Cataluña,Carretera,7.88,8.9,58.9,12/1/2020,4,Baja
2020,12,Argentina,38,Baja,Individual,8.1,50.9,Cataluña,Puerto,8.11,8.1,50.9,12/1/2020,4,Baja
2020,12,Argentina,127,Baja,Individual,7.4,56.6,Andalucía,Tren,8.15,7.4,56.6,12/1/2020,4,Baja
2021,1,Argentina,2780,Baja,Paquete,7.1,58.2,Comunidad de Madrid,Aeropuerto,8.3,7.1,58.2,1/1/2021,1,Baja
2021,1,Argentina,135,Baja,Paquete,8,55.3,Comunidad de Madrid,Carretera,8.38,8,55.3,1/1/2021,1,Baja
2021,1,Argentina,13,Baja,Individual,7.6,52,Cataluña,Puerto,7.8,7.6,52,1/1/2021,1,Baja
2021,1,Argentina,286,Baja,Individual,6.3,55.1,Cataluña,Tren,8.14,6.3,55.1,1/1/2021,1,Baja
2021,2,Argentina,1779,Baja,Individual,8.6,48.1,Comunidad de Madrid,Aeropuerto,8.16,8.6,48.1,2/1/2021,1,Baja
2021,2,Argentina,86,Baja,Individual,9.9,48,Comunidad de Madrid,Carretera,7.84,9.9,48,2/1/2021,1,Baja
2021,2,Argentina,8,Baja,Individual,8.8,45.7,Comunidad de Madrid,Puerto,8.29,8.8,45.7,2/1/2021,1,Baja
2021,2,Argentina,183,Baja,Individual,9.1,49.9,Comunidad de Madrid,Tren,7.95,9.1,49.9,2/1/2021,1,Baja
2021,3,Argentina,1390,Baja,Individual,12.7,44.1,Cataluña,Aeropuerto,8.03,12.7,44.1,3/1/2021,1,Baja
2021,3,Argentina,67,Baja,Individual,11.3,39.5,Comunidad de Madrid,Carretera,8.17,11.3,39.5,3/1/2021,1,Baja
2021,3,Argentina,6,Baja,Individual,11.8,40,Comunidad de Madrid,Puerto,8,11.8,40,3/1/2021,1,Baja
2021,3,Argentina,143,Baja,Paquete,12.6,43.1,Cataluña,Tren,8.29,12.6,43.1,3/1/2021,1,Baja
2021,4,Argentina,3226,Baja,Individual,13.5,46,Comunidad de Madrid,Aeropuerto,8.35,13.5,46,4/1/2021,2,Media
2021,4,Argentina,157,Baja,Individual,14.3,48.7,Cataluña,Carretera,8.35,14.3,48.7,4/1/2021,2,Media
2021,4,Argentina,15,Baja,Individual,14.8,43.3,Andalucía,Puerto,8.18,14.8,43.3,4/1/2021,2,Media
2021,4,Argentina,332,Baja,Individual,14.8,42.6,Comunidad de Madrid,Tren,8.33,14.8,42.6,4/1/2021,2,Media
2021,5,Argentina,4004,Media,Individual,17.9,54.6,Comunidad Valenciana,Aeropuerto,8.26,17.9,54.6,5/1/2021,2,Media
2021,5,Argentina,194,Media,Individual,18.7,47.8,Andalucía,Carretera,8.38,18.7,47.8,5/1/2021,2,Media
2021,5,Argentina,19,Media,Individual,16.4,49.7,Comunidad de Madrid,Puerto,8.17,16.4,49.7,5/1/2021,2,Media
2021,5,Argentina,412,Media,Individual,16.2,54.5,Comunidad de Madrid,Tren,8.25,16.2,54.5,5/1/2021,2,Media
2021,6,Argentina,4726,Media-Alta,Individual,22.7,24,Cataluña,Aeropuerto,8.32,22.7,24,6/1/2021,2,Media-Alta
2021,6,Argentina,229,Media-Alta,Individual,21.3,22.3,Comunidad Valenciana,Carretera,8.55,21.3,22.3,6/1/2021,2,Media-Alta
2021,6,Argentina,22,Media-Alta,Individual,24.4,24,Cataluña,Puerto,8.5,24.4,24,6/1/2021,2,Media-Alta
2021,6,Argentina,486,Media-Alta,Individual,23.9,28.4,Cataluña,Tren,8.75,23.9,28.4,6/1/2021,2,Media-Alta
2021,7,Argentina,5839,Media-Alta,Individual,25,12,Comunidad de Madrid,Aeropuerto,8.3,25,12,7/1/2021,3,Alta
2021,7,Argentina,284,Media-Alta,Paquete,24.3,16.5,Comunidad de Madrid,Carretera,8.52,24.3,16.5,7/1/2021,3,Alta
2021,7,Argentina,27,Media-Alta,Individual,26.5,10.2,Comunidad de Madrid,Puerto,8.69,26.5,10.2,7/1/2021,3,Alta
2021,7,Argentina,601,Media-Alta,Individual,27.9,11.9,Comunidad de Madrid,Tren,8.65,27.9,11.9,7/1/2021,3,Alta
2021,8,Argentina,4560,Media-Alta,Individual,25.6,10.4,Comunidad de Madrid,Aeropuerto,8.65,25.6,10.4,8/1/2021,3,Alta
2021,8,Argentina,221,Media-Alta,Individual,26.3,18.3,Comunidad Valenciana,Carretera,8.72,26.3,18.3,8/1/2021,3,Alta
2021,8,Argentina,21,Media-Alta,Individual,25.5,15.6,Comunidad de Madrid,Puerto,8.78,25.5,15.6,8/1/2021,3,Alta
2021,8,Argentina,469,Media-Alta,Individual,25,10,Andalucía,Tren,8.51,25,10,8/1/2021,3,Alta
2021,9,Argentina,6006,Media-Alta,Individual,23.9,28.8,Comunidad Valenciana,Aeropuerto,8.62,23.9,28.8,9/1/2021,3,Media-Alta
2021,9,Argentina,292,Media-Alta,Individual,21.6,27.6,Comunidad de Madrid,Carretera,8.52,21.6,27.6,9/1/2021,3,Media-Alta
2021,9,Argentina,28,Media-Alta,Individual,22.3,34.3,Andalucía,Puerto,8.55,22.3,34.3,9/1/2021,3,Media-Alta
2021,9,Argentina,618,Media-Alta,Individual,23.7,28.5,Comunidad de Madrid,Tren,8.54,23.7,28.5,9/1/2021,3,Media-Alta
2021,10,Argentina,4726,Media-Alta,Individual,15.6,48.3,Comunidad Valenciana,Aeropuerto,8.2,15.6,48.3,10/1/2021,4,Media
2021,10,Argentina,229,Media-Alta,Individual,17.5,50.5,Comunidad de Madrid,Carretera,8.31,17.5,50.5,10/1/2021,4,Media
2021,10,Argentina,22,Media-Alta,Individual,16.1,53.5,Comunidad Valenciana,Puerto,8.38,16.1,53.5,10/1/2021,4,Media
2021,10,Argentina,486,Media-Alta,Individual,17.8,46.4,Cataluña,Tren,8.29,17.8,46.4,10/1/2021,4,Media
2021,11,Argentina,8453,Alta,Individual,10.8,61.5,Comunidad de Madrid,Aeropuerto,8.06,10.8,61.5,11/1/2021,4,Baja
2021,11,Argentina,410,Alta,Individual,12.3,58.8,Comunidad de Madrid,Carretera,8.15,12.3,58.8,11/1/2021,4,Baja
2021,11,Argentina,39,Alta,Individual,11.8,63.3,Comunidad de Madrid,Puerto,7.8,11.8,63.3,11/1/2021,4,Baja
2021,11,Argentina,870,Alta,Individual,10.6,56.1,Cataluña,Tren,7.91,10.6,56.1,11/1/2021,4,Baja
2021,12,Argentina,8119,Alta,Individual,8.9,55.6,Baleares,Aeropuerto,7.95,8.9,55.6,12/1/2021,4,Baja
2021,12,Argentina,394,Alta,Individual,7,57.3,Comunidad de Madrid,Carretera,8.14,7,57.3,12/1/2021,4,Baja
2021,12,Argentina,38,Alta,Individual,7.4,58.2,Comunidad Valenciana,Puerto,8.15,7.4,58.2,12/1/2021,4,Baja
2021,12,Argentina,835,Alta,Individual,7.9,51.1,Andalucía,Tren,8.21,7.9,51.1,12/1/2021,4,Baja
2022,1,Argentina,20998,Baja,Individual,7.7,53.3,Cataluña,Aeropuerto,8.01,7.7,53.3,1/1/2022,1,Baja
2022,1,Argentina,245,Baja,Individual,7.6,59.2,Cataluña,Carretera,8.29,7.6,59.2,1/1/2022,1,Baja
2022,1,Argentina,646,Baja,Individual,7.2,54.1,Cataluña,Puerto,8.12,7.2,54.1,1/1/2022,1,Baja
2022,1,Argentina,401,Baja,Individual,6.5,52,Cataluña,Tren,7.95,6.5,52,1/1/2022,1,Baja
2022,2,Argentina,17731,Baja,Individual,10,48.5,Comunidad de Madrid,Aeropuerto,8.12,10,48.5,2/1/2022,1,Baja
2022,2,Argentina,207,Baja,Individual,8.1,54,Comunidad de Madrid,Carretera,8.28,8.1,54,2/1/2022,1,Baja
2022,2,Argentina,546,Baja,Individual,9.3,47.8,Andalucía,Puerto,8.01,9.3,47.8,2/1/2022,1,Baja
2022,2,Argentina,339,Baja,Individual,9.5,45.9,Comunidad de Madrid,Tren,8.3,9.5,45.9,2/1/2022,1,Baja
2022,3,Argentina,30331,Media,Individual,11.9,44.3,Comunidad de Madrid,Aeropuerto,8.18,11.9,44.3,3/1/2022,1,Baja
2022,3,Argentina,354,Media,Individual,11.2,38.3,Cataluña,Carretera,7.92,11.2,38.3,3/1/2022,1,Baja
2022,3,Argentina,934,Media,Individual,11.9,39.6,Comunidad de Madrid,Puerto,8.04,11.9,39.6,3/1/2022,1,Baja
2022,3,Argentina,580,Media,Individual,11.2,39.9,Comunidad de Madrid,Tren,7.93,11.2,39.9,3/1/2022,1,Baja
2022,4,Argentina,36396,Media,Paquete,14.5,48.1,Comunidad Valenciana,Aeropuerto,8.5,14.5,48.1,4/1/2022,2,Media
2022,4,Argentina,425,Media,Individual,13.4,49.1,Comunidad de Madrid,Carretera,8.12,13.4,49.1,4/1/2022,2,Media
2022,4,Argentina,1120,Media,Individual,14.1,40.2,Comunidad de Madrid,Puerto,8.4,14.1,40.2,4/1/2022,2,Media
2022,4,Argentina,695,Media,Individual,13.5,40.8,Cataluña,Tren,8.28,13.5,40.8,4/1/2022,2,Media
2022,5,Argentina,38263,Media-Alta,Individual,17.5,46.6,Comunidad de Madrid,Aeropuerto,8.13,17.5,46.6,5/1/2022,2,Media
2022,5,Argentina,447,Media-Alta,Individual,16.6,49.2,Cataluña,Carretera,8.13,16.6,49.2,5/1/2022,2,Media
2022,5,Argentina,1178,Media-Alta,Individual,17.3,52.5,Andalucía,Puerto,8.12,17.3,52.5,5/1/2022,2,Media
2022,5,Argentina,731,Media-Alta,Individual,16.2,53.3,Comunidad de Madrid,Tren,8.33,16.2,53.3,5/1/2022,2,Media
2022,6,Argentina,47595,Media-Alta,Individual,21.1,22.9,Comunidad de Madrid,Aeropuerto,8.75,21.1,22.9,6/1/2022,2,Media-Alta
2022,6,Argentina,556,Media-Alta,Individual,24,25.5,Comunidad de Madrid,Carretera,8.7,24,25.5,6/1/2022,2,Media-Alta
2022,6,Argentina,1465,Media-Alta,Individual,21.3,28.3,Cataluña,Puerto,8.46,21.3,28.3,6/1/2022,2,Media-Alta
2022,6,Argentina,909,Media-Alta,Individual,22.9,25.1,Comunidad de Madrid,Tren,8.35,22.9,25.1,6/1/2022,2,Media-Alta
2022,7,Argentina,34996,Media,Individual,26.5,12.4,Andalucía,Aeropuerto,8.32,26.5,12.4,7/1/2022,3,Alta
2022,7,Argentina,409,Media,Individual,27.2,12.2,Comunidad de Madrid,Carretera,8.38,27.2,12.2,7/1/2022,3,Alta
2022,7,Argentina,1077,Media,Individual,25.5,17.3,Cataluña,Puerto,8.34,25.5,17.3,7/1/2022,3,Alta
2022,7,Argentina,669,Media,Individual,25.8,16,Comunidad de Madrid,Tren,8.74,25.8,16,7/1/2022,3,Alta
2022,8,Argentina,58328,Alta,Individual,26.8,18.4,Andalucía,Aeropuerto,8.7,26.8,18.4,8/1/2022,3,Alta
2022,8,Argentina,681,Alta,Individual,27.7,19.9,Comunidad de Madrid,Carretera,8.51,27.7,19.9,8/1/2022,3,Alta
2022,8,Argentina,1796,Alta,Individual,27.6,11.8,Cataluña,Puerto,8.41,27.6,11.8,8/1/2022,3,Alta
2022,8,Argentina,1115,Alta,Individual,24.5,17.8,Comunidad de Madrid,Tren,8.36,24.5,17.8,8/1/2022,3,Alta
2022,9,Argentina,61594,Alta,Individual,22.8,25.8,Comunidad de Madrid,Aeropuerto,8.48,22.8,25.8,9/1/2022,3,Media-Alta
