Año,mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Num_Vuelos,Num_Asientos,Num_Pasajeros,Satisfaccion
2019,1,Argentina,469,Media,Individual,7.5,58.1,Cataluña,Tren,No disponible,No disponible,No disponible,8.13
2019,2,Argentina,38635,Baja,Individual,9.1,46.7,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.07
2019,2,Argentina,1967,Baja,Paquete,9.4,51.4,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.07
2019,2,Argentina,837,Baja,Individual,8.9,54.8,Cataluña,Puerto,No disponible,No disponible,No disponible,7.9
2019,2,Argentina,419,Baja,Individual,8.1,53.8,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,7.86
2019,3,Argentina,41300,Media,Individual,12.6,37.9,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,7.9
2019,3,Argentina,2103,Media,Individual,12.3,38.1,Andalucía,Carretera,No disponible,No disponible,No disponible,7.91
2019,3,Argentina,895,Media,Individual,12.8,44.8,Cataluña,Puerto,No disponible,No disponible,No disponible,8.25
2019,3,Argentina,447,Media,Individual,11.9,44.4,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.08
2019,4,Argentina,49959,Media,Individual,13.8,44.9,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.33
2019,4,Argentina,2544,Media,Individual,13.6,45.4,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.11
2019,4,Argentina,1083,Media,Individual,13.7,40.8,Andalucía,Puerto,No disponible,No disponible,No disponible,8.12
2019,4,Argentina,541,Media,Individual,14.4,49.4,Baleares,Tren,No disponible,No disponible,No disponible,8.4
2019,5,Argentina,54622,Media-Alta,Individual,16.6,54.8,Andalucía,Aeropuerto,No disponible,No disponible,No disponible,8.31
2019,5,Argentina,2781,Media-Alta,Individual,17.5,54.8,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.26
2019,5,Argentina,1184,Media-Alta,Individual,17.3,47.3,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.12
2019,5,Argentina,592,Media-Alta,Individual,17.9,47.9,Cataluña,Tren,No disponible,No disponible,No disponible,8.2
2019,6,Argentina,83266,Alta,Individual,23.4,25.4,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.52
2019,6,Argentina,4240,Alta,Individual,21.5,26.9,Cataluña,Carretera,No disponible,No disponible,No disponible,8.4
2019,6,Argentina,1804,Alta,Individual,24.6,26.9,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.66
2019,6,Argentina,902,Alta,Individual,23.6,20.6,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.42
2019,7,Argentina,56621,Media-Alta,Paquete,26.8,11.8,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.77
2019,7,Argentina,2883,Media-Alta,Individual,27.0,12.8,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.62
2019,7,Argentina,1227,Media-Alta,Paquete,27.5,10.9,Cataluña,Puerto,No disponible,No disponible,No disponible,8.81
2019,7,Argentina,613,Media-Alta,Paquete,24.6,16.9,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.82
2019,8,Argentina,78603,Alta,Individual,25.0,19.6,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.54
2019,8,Argentina,4003,Alta,Individual,24.9,18.1,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.79
2019,8,Argentina,1703,Alta,Paquete,26.9,13.6,Cataluña,Puerto,No disponible,No disponible,No disponible,8.89
2019,8,Argentina,852,Alta,Individual,25.8,18.0,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.59
2019,9,Argentina,81267,Alta,Individual,22.6,31.9,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.5
2019,9,Argentina,4138,Alta,Individual,22.6,26.1,Cataluña,Carretera,No disponible,No disponible,No disponible,8.41
2019,9,Argentina,1761,Alta,Individual,22.2,31.2,Andalucía,Puerto,No disponible,No disponible,No disponible,8.44
2019,9,Argentina,880,Alta,Individual,22.6,33.0,Baleares,Tren,No disponible,No disponible,No disponible,8.41
2019,10,Argentina,63282,Media-Alta,Individual,16.8,55.0,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.24
2019,10,Argentina,3222,Media-Alta,Individual,16.7,45.6,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.29
2019,10,Argentina,1371,Media-Alta,Individual,16.5,46.2,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.17
2019,10,Argentina,686,Media-Alta,Paquete,16.3,52.4,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.34
2019,11,Argentina,45296,Media,Individual,10.3,55.1,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,7.98
2019,11,Argentina,2307,Media,Individual,11.7,62.6,Andalucía,Carretera,No disponible,No disponible,No disponible,8.11
2019,11,Argentina,982,Media,Individual,11.6,55.7,Cataluña,Puerto,No disponible,No disponible,No disponible,8.23
2019,11,Argentina,491,Media,Individual,11.2,63.6,Cataluña,Tren,No disponible,No disponible,No disponible,8.19
2019,12,Argentina,29975,Baja,Individual,8.9,50.2,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,7.92
2019,12,Argentina,1526,Baja,Individual,7.8,57.9,Cataluña,Carretera,No disponible,No disponible,No disponible,8.07
2019,12,Argentina,650,Baja,Individual,7.9,58.4,Baleares,Puerto,No disponible,No disponible,No disponible,8.02
2019,12,Argentina,325,Baja,Individual,8.6,55.5,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.16
2020,1,Argentina,36861,Alta,Individual,7.1,59.7,Cataluña,Aeropuerto,622,193697,161701,8.2
2020,1,Argentina,9885,Alta,Individual,6.4,51.7,Cataluña,Carretera,622,193697,161701,8.18
2020,1,Argentina,438,Alta,Individual,6.9,58.7,Andalucía,Puerto,622,193697,161701,7.84
2020,1,Argentina,1461,Alta,Individual,7.5,53.0,Cataluña,Tren,622,193697,161701,8.23
2020,2,Argentina,35018,Alta,Individual,9.3,53.9,Andalucía,Aeropuerto,622,193697,161701,7.88
2020,2,Argentina,9391,Alta,Individual,9.1,50.4,Cataluña,Carretera,622,193697,161701,7.98
2020,2,Argentina,416,Alta,Individual,9.2,52.9,Comunidad de Madrid,Puerto,622,193697,161701,8.04
2020,2,Argentina,1388,Alta,Individual,8.6,49.9,Andalucía,Tren,622,193697,161701,7.97
2020,3,Argentina,18431,Alta,Individual,11.0,43.4,Comunidad de Madrid,Aeropuerto,622,193697,161701,8.22
2020,3,Argentina,4942,Alta,Individual,11.0,36.1,Andalucía,Carretera,622,193697,161701,8.07
2020,3,Argentina,219,Alta,Individual,12.0,43.4,Comunidad de Madrid,Puerto,622,193697,161701,8.21
2020,3,Argentina,730,Alta,Individual,11.1,36.1,Andalucía,Tren,622,193697,161701,8.12
2020,4,Argentina,3072,Baja,Individual,14.9,45.0,Andalucía,Aeropuerto,622,193697,161701,8.29
2020,4,Argentina,824,Baja,Individual,13.3,41.1,Andalucía,Carretera,622,193697,161701,8.3
2020,4,Argentina,37,Baja,Individual,14.8,45.1,Comunidad de Madrid,Puerto,622,193697,161701,8.13
2020,4,Argentina,122,Baja,Individual,14.4,47.1,Cataluña,Tren,622,193697,161701,8.24
2020,5,Argentina,1229,Baja,Individual,18.1,50.8,Comunidad de Madrid,Aeropuerto,622,193697,161701,8.36
2020,5,Argentina,329,Baja,Paquete,18.6,49.3,Cataluña,Carretera,622,193697,161701,8.38
2020,5,Argentina,15,Baja,Individual,18.2,48.3,Cataluña,Puerto,622,193697,161701,8.28
2020,5,Argentina,49,Baja,Individual,16.8,50.3,Comunidad de Madrid,Tren,622,193697,161701,8.28
2020,6,Argentina,1475,Baja,Individual,23.7,25.6,Comunidad de Madrid,Aeropuerto,622,193697,161701,8.68
2020,6,Argentina,395,Baja,Individual,23.3,28.0,Cataluña,Carretera,622,193697,161701,8.68
2020,6,Argentina,18,Baja,Individual,22.3,29.9,Comunidad de Madrid,Puerto,622,193697,161701,8.69
2020,6,Argentina,58,Baja,Paquete,21.1,28.2,Andalucía,Tren,622,193697,161701,8.71
2020,7,Argentina,3441,Baja,Individual,27.7,12.9,Comunidad de Madrid,Aeropuerto,622,193697,161701,8.53
2020,7,Argentina,923,Baja,Individual,25.0,15.5,Cataluña,Carretera,622,193697,161701,8.44
2020,7,Argentina,41,Baja,Individual,25.0,16.6,Andalucía,Puerto,622,193697,161701,8.73
2020,7,Argentina,136,Baja,Individual,27.1,12.8,Andalucía,Tren,622,193697,161701,8.5
2020,8,Argentina,4301,Baja,Individual,27.1,14.0,Cataluña,Aeropuerto,622,193697,161701,8.33
2020,8,Argentina,1153,Baja,Individual,25.2,19.3,Comunidad de Madrid,Carretera,622,193697,161701,8.58
2020,8,Argentina,51,Baja,Individual,24.2,11.6,Andalucía,Puerto,622,193697,161701,8.36
2020,8,Argentina,170,Baja,Paquete,27.7,16.0,Cataluña,Tren,622,193697,161701,8.88
2020,9,Argentina,6389,Baja,Individual,21.2,26.1,Andalucía,Aeropuerto,622,193697,161701,8.64
2020,9,Argentina,1713,Baja,Individual,21.8,27.6,Comunidad de Madrid,Carretera,622,193697,161701,8.45
2020,9,Argentina,76,Baja,Individual,22.6,30.7,Cataluña,Puerto,622,193697,161701,8.78
2020,9,Argentina,253,Baja,Individual,22.3,32.3,Comunidad de Madrid,Tren,622,193697,161701,8.77
2020,10,Argentina,5160,Baja,Individual,16.6,51.1,Andalucía,Aeropuerto,622,193697,161701,8.13
2020,10,Argentina,1384,Baja,Individual,15.3,48.8,Andalucía,Carretera,622,193697,161701,8.29
2020,10,Argentina,61,Baja,Individual,17.1,53.9,Comunidad de Madrid,Puerto,622,193697,161701,8.36
2020,10,Argentina,205,Baja,Individual,16.2,46.0,Andalucía,Tren,622,193697,161701,8.4
2020,11,Argentina,4301,Baja,Individual,10.0,58.8,Comunidad de Madrid,Aeropuerto,622,193697,161701,7.95
2020,11,Argentina,1153,Baja,Individual,10.5,60.1,Andalucía,Carretera,622,193697,161701,8.08
2020,11,Argentina,51,Baja,Individual,11.1,64.8,Comunidad de Madrid,Puerto,622,193697,161701,7.98
2020,11,Argentina,170,Baja,Individual,11.6,57.8,Comunidad de Madrid,Tren,622,193697,161701,7.9
2020,12,Argentina,3195,Baja,Individual,7.3,55.7,Comunidad de Madrid,Aeropuerto,622,193697,161701,8.13
2020,12,Argentina,857,Baja,Individual,8.9,58.9,Cataluña,Carretera,622,193697,161701,7.88
2020,12,Argentina,38,Baja,Individual,8.1,50.9,Cataluña,Puerto,622,193697,161701,8.11
2020,12,Argentina,127,Baja,Individual,7.4,56.6,Andalucía,Tren,622,193697,161701,8.15
2021,1,Argentina,2780,Baja,Paquete,7.1,58.2,Comunidad de Madrid,Aeropuerto,656,208346,160046,8.3
2021,1,Argentina,135,Baja,Paquete,8.0,55.3,Comunidad de Madrid,Carretera,656,208346,160046,8.38
2021,1,Argentina,13,Baja,Individual,7.6,52.0,Cataluña,Puerto,656,208346,160046,7.8
2021,1,Argentina,286,Baja,Individual,6.3,55.1,Cataluña,Tren,656,208346,160046,8.14
2021,2,Argentina,1779,Baja,Individual,8.6,48.1,Comunidad de Madrid,Aeropuerto,656,208346,160046,8.16
2021,2,Argentina,86,Baja,Individual,9.9,48.0,Comunidad de Madrid,Carretera,656,208346,160046,7.84
2021,2,Argentina,8,Baja,Individual,8.8,45.7,Comunidad de Madrid,Puerto,656,208346,160046,8.29
2021,2,Argentina,183,Baja,Individual,9.1,49.9,Comunidad de Madrid,Tren,656,208346,160046,7.95
2021,3,Argentina,1390,Baja,Individual,12.7,44.1,Cataluña,Aeropuerto,656,208346,160046,8.03
2021,3,Argentina,67,Baja,Individual,11.3,39.5,Comunidad de Madrid,Carretera,656,208346,160046,8.17
2021,3,Argentina,6,Baja,Individual,11.8,40.0,Comunidad de Madrid,Puerto,656,208346,160046,8.0
2021,3,Argentina,143,Baja,Paquete,12.6,43.1,Cataluña,Tren,656,208346,160046,8.29
2021,4,Argentina,3226,Baja,Individual,13.5,46.0,Comunidad de Madrid,Aeropuerto,656,208346,160046,8.35
2021,4,Argentina,157,Baja,Individual,14.3,48.7,Cataluña,Carretera,656,208346,160046,8.35
2021,4,Argentina,15,Baja,Individual,14.8,43.3,Andalucía,Puerto,656,208346,160046,8.18
2021,4,Argentina,332,Baja,Individual,14.8,42.6,Comunidad de Madrid,Tren,656,208346,160046,8.33
2021,5,Argentina,4004,Media,Individual,17.9,54.6,Comunidad Valenciana,Aeropuerto,656,208346,160046,8.26
2021,5,Argentina,194,Media,Individual,18.7,47.8,Andalucía,Carretera,656,208346,160046,8.38
2021,5,Argentina,19,Media,Individual,16.4,49.7,Comunidad de Madrid,Puerto,656,208346,160046,8.17
2021,5,Argentina,412,Media,Individual,16.2,54.5,Comunidad de Madrid,Tren,656,208346,160046,8.25
2021,6,Argentina,4726,Media-Alta,Individual,22.7,24.0,Cataluña,Aeropuerto,656,208346,160046,8.32
2021,6,Argentina,229,Media-Alta,Individual,21.3,22.3,Comunidad Valenciana,Carretera,656,208346,160046,8.55
2021,6,Argentina,22,Media-Alta,Individual,24.4,24.0,Cataluña,Puerto,656,208346,160046,8.5
2021,6,Argentina,486,Media-Alta,Individual,23.9,28.4,Cataluña,Tren,656,208346,160046,8.75
2021,7,Argentina,5839,Media-Alta,Individual,25.0,12.0,Comunidad de Madrid,Aeropuerto,656,208346,160046,8.3
2021,7,Argentina,284,Media-Alta,Paquete,24.3,16.5,Comunidad de Madrid,Carretera,656,208346,160046,8.52
2021,7,Argentina,27,Media-Alta,Individual,26.5,10.2,Comunidad de Madrid,Puerto,656,208346,160046,8.69
2021,7,Argentina,601,Media-Alta,Individual,27.9,11.9,Comunidad de Madrid,Tren,656,208346,160046,8.65
2021,8,Argentina,4560,Media-Alta,Individual,25.6,10.4,Comunidad de Madrid,Aeropuerto,656,208346,160046,8.65
2021,8,Argentina,221,Media-Alta,Individual,26.3,18.3,Comunidad Valenciana,Carretera,656,208346,160046,8.72
2021,8,Argentina,21,Media-Alta,Individual,25.5,15.6,Comunidad de Madrid,Puerto,656,208346,160046,8.78
2021,8,Argentina,469,Media-Alta,Individual,25.0,10.0,Andalucía,Tren,656,208346,160046,8.51
2021,9,Argentina,6006,Media-Alta,Individual,23.9,28.8,Comunidad Valenciana,Aeropuerto,656,208346,160046,8.62
2021,9,Argentina,292,Media-Alta,Individual,21.6,27.6,Comunidad de Madrid,Carretera,656,208346,160046,8.52
2021,9,Argentina,28,Media-Alta,Individual,22.3,34.3,Andalucía,Puerto,656,208346,160046,8.55
2021,9,Argentina,618,Media-Alta,Individual,23.7,28.5,Comunidad de Madrid,Tren,656,208346,160046,8.54
2021,10,Argentina,4726,Media-Alta,Individual,15.6,48.3,Comunidad Valenciana,Aeropuerto,656,208346,160046,8.2
2021,10,Argentina,229,Media-Alta,Individual,17.5,50.5,Comunidad de Madrid,Carretera,656,208346,160046,8.31
2021,10,Argentina,22,Media-Alta,Individual,16.1,53.5,Comunidad Valenciana,Puerto,656,208346,160046,8.38
2021,10,Argentina,486,Media-Alta,Individual,17.8,46.4,Cataluña,Tren,656,208346,160046,8.29
2021,11,Argentina,8453,Alta,Individual,10.8,61.5,Comunidad de Madrid,Aeropuerto,656,208346,160046,8.06
2021,11,Argentina,410,Alta,Individual,12.3,58.8,Comunidad de Madrid,Carretera,656,208346,160046,8.15
2021,11,Argentina,39,Alta,Individual,11.8,63.3,Comunidad de Madrid,Puerto,656,208346,160046,7.8
2021,11,Argentina,870,Alta,Individual,10.6,56.1,Cataluña,Tren,656,208346,160046,7.91
2021,12,Argentina,8119,Alta,Individual,8.9,55.6,Baleares,Aeropuerto,656,208346,160046,7.95
2021,12,Argentina,394,Alta,Individual,7.0,57.3,Comunidad de Madrid,Carretera,656,208346,160046,8.14
2021,12,Argentina,38,Alta,Individual,7.4,58.2,Comunidad Valenciana,Puerto,656,208346,160046,8.15
2021,12,Argentina,835,Alta,Individual,7.9,51.1,Andalucía,Tren,656,208346,160046,8.21
2022,1,Argentina,20998,Baja,Individual,7.7,53.3,Cataluña,Aeropuerto,1865,575992,543937,8.01
2022,1,Argentina,245,Baja,Individual,7.6,59.2,Cataluña,Carretera,1865,575992,543937,8.29
2022,1,Argentina,646,Baja,Individual,7.2,54.1,Cataluña,Puerto,1865,575992,543937,8.12
2022,1,Argentina,401,Baja,Individual,6.5,52.0,Cataluña,Tren,1865,575992,543937,7.95
2022,2,Argentina,17731,Baja,Individual,10.0,48.5,Comunidad de Madrid,Aeropuerto,1865,575992,543937,8.12
2022,2,Argentina,207,Baja,Individual,8.1,54.0,Comunidad de Madrid,Carretera,1865,575992,543937,8.28
2022,2,Argentina,546,Baja,Individual,9.3,47.8,Andalucía,Puerto,1865,575992,543937,8.01
2022,2,Argentina,339,Baja,Individual,9.5,45.9,Comunidad de Madrid,Tren,1865,575992,543937,8.3
2022,3,Argentina,30331,Media,Individual,11.9,44.3,Comunidad de Madrid,Aeropuerto,1865,575992,543937,8.18
2022,3,Argentina,354,Media,Individual,11.2,38.3,Cataluña,Carretera,1865,575992,543937,7.92
2022,3,Argentina,934,Media,Individual,11.9,39.6,Comunidad de Madrid,Puerto,1865,575992,543937,8.04
2022,3,Argentina,580,Media,Individual,11.2,39.9,Comunidad de Madrid,Tren,1865,575992,543937,7.93
2022,4,Argentina,36396,Media,Paquete,14.5,48.1,Comunidad Valenciana,Aeropuerto,1865,575992,543937,8.5
2022,4,Argentina,425,Media,Individual,13.4,49.1,Comunidad de Madrid,Carretera,1865,575992,543937,8.12
2022,4,Argentina,1120,Media,Individual,14.1,40.2,Comunidad de Madrid,Puerto,1865,575992,543937,8.4
2022,4,Argentina,695,Media,Individual,13.5,40.8,Cataluña,Tren,1865,575992,543937,8.28
2022,5,Argentina,38263,Media-Alta,Individual,17.5,46.6,Comunidad de Madrid,Aeropuerto,1865,575992,543937,8.13
2022,5,Argentina,447,Media-Alta,Individual,16.6,49.2,Cataluña,Carretera,1865,575992,543937,8.13
2022,5,Argentina,1178,Media-Alta,Individual,17.3,52.5,Andalucía,Puerto,1865,575992,543937,8.12
2022,5,Argentina,731,Media-Alta,Individual,16.2,53.3,Comunidad de Madrid,Tren,1865,575992,543937,8.33
2022,6,Argentina,47595,Media-Alta,Individual,21.1,22.9,Comunidad de Madrid,Aeropuerto,1865,575992,543937,8.75
2022,6,Argentina,556,Media-Alta,Individual,24.0,25.5,Comunidad de Madrid,Carretera,1865,575992,543937,8.7
2022,6,Argentina,1465,Media-Alta,Individual,21.3,28.3,Cataluña,Puerto,1865,575992,543937,8.46
2022,6,Argentina,909,Media-Alta,Individual,22.9,25.1,Comunidad de Madrid,Tren,1865,575992,543937,8.35
2022,7,Argentina,34996,Media,Individual,26.5,12.4,Andalucía,Aeropuerto,1865,575992,543937,8.32
2022,7,Argentina,409,Media,Individual,27.2,12.2,Comunidad de Madrid,Carretera,1865,575992,543937,8.38
2022,7,Argentina,1077,Media,Individual,25.5,17.3,Cataluña,Puerto,1865,575992,543937,8.34
2022,7,Argentina,669,Media,Individual,25.8,16.0,Comunidad de Madrid,Tren,1865,575992,543937,8.74
2022,8,Argentina,58328,Alta,Individual,26.8,18.4,Andalucía,Aeropuerto,1865,575992,543937,8.7
2022,8,Argentina,681,Alta,Individual,27.7,19.9,Comunidad de Madrid,Carretera,1865,575992,543937,8.51
2022,8,Argentina,1796,Alta,Individual,27.6,11.8,Cataluña,Puerto,1865,575992,543937,8.41
2022,8,Argentina,1115,Alta,Individual,24.5,17.8,Comunidad de Madrid,Tren,1865,575992,543937,8.36
2022,9,Argentina,61594,Alta,Individual,22.8,25.8,Comunidad de Madrid,Aeropuerto,1865,575992,543937,8.48
2022,9,Argentina,719,Alta,Individual,23.4,34.4,Comunidad Valenciana,Carretera,1865,575992,543937,8.56
2022,9,Argentina,1896,Alta,Paquete,21.4,29.8,Comunidad de Madrid,Puerto,1865,575992,543937,8.93
2022,9,Argentina,1177,Alta,Individual,22.1,25.3,Andalucía,Tren,1865,575992,543937,8.68
2022,10,Argentina,53661,Alta,Individual,15.3,53.7,Comunidad de Madrid,Aeropuerto,1865,575992,543937,8.32
2022,10,Argentina,627,Alta,Individual,17.4,48.5,Andalucía,Carretera,1865,575992,543937,8.25
2022,10,Argentina,1652,Alta,Individual,15.0,50.4,Cataluña,Puerto,1865,575992,543937,8.35
2022,10,Argentina,1025,Alta,Individual,17.4,52.1,Andalucía,Tren,1865,575992,543937,8.11
2022,11,Argentina,42929,Media-Alta,Individual,12.5,59.0,Andalucía,Aeropuerto,1865,575992,543937,7.97
2022,11,Argentina,501,Media-Alta,Individual,11.6,60.4,Comunidad de Madrid,Carretera,1865,575992,543937,8.22
2022,11,Argentina,1322,Media-Alta,Individual,12.0,56.1,Cataluña,Puerto,1865,575992,543937,8.12
2022,11,Argentina,820,Media-Alta,Individual,12.7,57.9,Cataluña,Tren,1865,575992,543937,7.85
2022,12,Argentina,23798,Baja,Individual,7.9,57.6,Cataluña,Aeropuerto,1865,575992,543937,7.86
2022,12,Argentina,278,Baja,Individual,8.7,58.2,Cataluña,Carretera,1865,575992,543937,7.81
2022,12,Argentina,733,Baja,Individual,8.3,56.7,Andalucía,Puerto,1865,575992,543937,7.83
2022,12,Argentina,455,Baja,Individual,7.5,54.1,Comunidad de Madrid,Tren,1865,575992,543937,8.23
2023,1,Argentina,40487,Media,Individual,6.4,57.7,Cataluña,Aeropuerto,2152,671176,628527,8.03
2023,1,Argentina,1295,Media,Individual,7.2,50.2,Comunidad de Madrid,Carretera,2152,671176,628527,8.28
2023,1,Argentina,1830,Media,Paquete,6.9,51.7,Comunidad Valenciana,Puerto,2152,671176,628527,8.18
2023,1,Argentina,1071,Media,Individual,7.2,51.9,Comunidad Valenciana,Tren,2152,671176,628527,8.09
2023,2,Argentina,28548,Baja,Individual,8.6,54.6,Cataluña,Aeropuerto,2152,671176,628527,8.04
2023,2,Argentina,913,Baja,Individual,9.1,54.5,Comunidad de Madrid,Carretera,2152,671176,628527,7.98
2023,2,Argentina,1290,Baja,Individual,9.2,50.1,Comunidad Valenciana,Puerto,2152,671176,628527,7.82
2023,2,Argentina,755,Baja,Individual,9.3,54.5,Cataluña,Tren,2152,671176,628527,8.15
2023,3,Argentina,32181,Media,Individual,12.4,41.7,Baleares,Aeropuerto,2152,671176,628527,8.17
2023,3,Argentina,1029,Media,Individual,11.2,36.1,Andalucía,Carretera,2152,671176,628527,7.91
2023,3,Argentina,1455,Media,Individual,11.6,35.3,Cataluña,Puerto,2152,671176,628527,8.15
2023,3,Argentina,852,Media,Individual,11.0,40.6,Andalucía,Tren,2152,671176,628527,8.24
2023,4,Argentina,44119,Media-Alta,Individual,13.9,48.8,Comunidad de Madrid,Aeropuerto,2152,671176,628527,8.28
2023,4,Argentina,1411,Media-Alta,Individual,13.8,42.4,Cataluña,Carretera,2152,671176,628527,8.2
2023,4,Argentina,1994,Media-Alta,Individual,13.8,43.2,Comunidad de Madrid,Puerto,2152,671176,628527,8.3
2023,4,Argentina,1167,Media-Alta,Individual,13.6,45.8,Cataluña,Tren,2152,671176,628527,8.26
